celebrity_name,season,week,weekly_avg_score,weekly_total_score,num_judges,was_eliminated,weekly_rank_by_avg,weekly_rank_by_total,weekly_score_percentage,results,placement
Nelly,29,10.0,9.333333333333334,28.0,3,False,6.0,6.0,16.091954022988507,3rd Place,3
Nelly,29,11.0,9.5,28.5,3,False,4.0,4.0,24.050632911392405,3rd Place,3
Nev Schulman,29,1.0,6.666666666666667,20.0,3,False,3.0,3.0,7.6923076923076925,2nd Place,2
Nev Schulman,29,2.0,7.0,21.0,3,False,2.0,2.0,7.6923076923076925,2nd Place,2
Nev Schulman,29,3.0,8.0,24.0,3,False,1.0,1.0,8.540925266903916,2nd Place,2
Nev Schulman,29,4.0,8.0,24.0,3,False,3.0,3.0,7.973421926910299,2nd Place,2
Nev Schulman,29,5.0,8.666666666666666,26.0,3,False,3.0,3.0,9.059233449477352,2nd Place,2
Nev Schulman,29,6.0,8.666666666666666,26.0,3,False,5.0,5.0,9.701492537313433,2nd Place,2
Nev Schulman,29,7.0,10.0,30.0,3,False,1.0,1.0,11.538461538461538,2nd Place,2
Nev Schulman,29,8.0,10.0,30.0,3,False,1.0,1.0,13.513537862230383,2nd Place,2
Nev Schulman,29,9.0,9.6666,28.9998,3,False,3.0,3.0,15.025865392188154,2nd Place,2
Nev Schulman,29,10.0,10.0,30.0,3,False,1.0,1.0,17.24137931034483,2nd Place,2
Nev Schulman,29,11.0,10.0,30.0,3,False,1.0,1.0,25.31645569620253,2nd Place,2
Nick Carter,21,1.0,8.0,24.0,3,False,1.0,1.0,9.6,2nd Place,2
Nick Carter,21,2.0,7.5,22.5,3,False,4.0,4.0,8.317929759704251,2nd Place,2
Nick Carter,21,3.0,9.0,36.0,4,False,1.0,1.0,11.80327868852459,2nd Place,2
Nick Carter,21,4.0,9.0,27.0,3,False,2.0,2.0,11.440677966101696,2nd Place,2
Nick Carter,21,5.0,8.75,35.0,4,False,5.0,5.0,11.627906976744185,2nd Place,2
Nick Carter,21,6.0,9.75,39.0,4,False,4.0,4.0,12.460063897763577,2nd Place,2
Nick Carter,21,7.0,9.0,27.0,3,False,6.0,6.0,12.217194570135746,2nd Place,2
Nick Carter,21,8.0,11.0,33.0,3,False,1.0,1.0,17.010361887717178,2nd Place,2
Nick Carter,21,9.0,9.166666666666666,27.5,3,False,3.0,3.0,16.717325227963524,2nd Place,2
Nick Carter,21,10.0,9.0,27.0,3,False,4.0,4.0,22.78481012658228,2nd Place,2
Nick Carter,21,11.0,10.0,30.0,3,False,1.0,1.0,25.423750359110475,2nd Place,2
Nick Lachey,25,1.0,6.0,18.0,3,False,7.0,7.0,7.531380753138076,Eliminated Week 6,9
Nick Lachey,25,2.0,6.333333333333333,19.0,3,False,11.0,11.0,6.946983546617916,Eliminated Week 6,9
Nick Lachey,25,3.0,7.0,21.0,3,False,6.0,6.0,8.60655737704918,Eliminated Week 6,9
Nick Lachey,25,4.0,7.333333333333333,22.0,3,False,11.0,11.0,8.118081180811808,Eliminated Week 6,9
Nick Lachey,25,5.0,7.333333333333333,22.0,3,False,10.0,10.0,8.42911877394636,Eliminated Week 6,9
Nick Lachey,25,6.0,6.5,26.0,4,False,9.0,9.0,8.49673202614379,Eliminated Week 6,9
Nick Lachey,25,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 6,9
Nick Lachey,25,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 6,9
Nick Lachey,25,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 6,9
Nick Lachey,25,10.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 6,9
Nick Lachey,25,11.0,,0.0,0,True,,1.0,,Eliminated Week 6,9
Nick Viall,24,1.0,6.0,24.0,4,False,7.0,7.0,7.9470198675496695,Eliminated Week 7,6
Nick Viall,24,2.0,6.25,25.0,4,False,9.0,9.0,7.621951219512195,Eliminated Week 7,6
Nick Viall,24,3.0,6.5,26.0,4,False,7.0,7.0,8.253968253968253,Eliminated Week 7,6
Nick Viall,24,4.0,7.5,30.0,4,False,8.0,8.0,9.202453987730062,Eliminated Week 7,6
Nick Viall,24,5.0,8.5,34.0,4,False,4.0,4.0,11.18421052631579,Eliminated Week 7,6
Nick Viall,24,6.0,7.625,30.5,4,False,8.0,8.0,11.338289962825279,Eliminated Week 7,6
Nick Viall,24,7.0,8.5,34.0,4,False,5.0,5.0,13.438735177865613,Eliminated Week 7,6
Nick Viall,24,8.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 7,6
Nick Viall,24,9.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 7,6
Nick Viall,24,10.0,0.0,0.0,4,True,4.0,4.0,0.0,Eliminated Week 7,6
Nick Viall,24,11.0,,0.0,0,True,,1.0,,Eliminated Week 7,6
"Nicole ""Snooki"" Polizzi",17,1.0,7.666666666666667,23.0,3,False,4.0,4.0,8.984375,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,2.0,6.666666666666667,20.0,3,False,9.0,9.0,7.518796992481203,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,3.0,8.333333333333334,25.0,3,False,4.0,4.0,9.803921568627452,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,4.0,8.0,24.0,3,False,4.0,4.0,10.126582278481013,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,5.0,9.0,27.0,3,False,3.0,3.0,11.48936170212766,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,6.0,10.0,30.0,3,False,4.0,4.0,12.987057963837104,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,7.0,9.0,27.0,3,False,5.0,5.0,12.18961625282167,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,10.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 7,8
"Nicole ""Snooki"" Polizzi",17,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 7,8
Nicole Scherzinger,10,1.0,8.333333333333334,25.0,3,False,1.0,1.0,11.961722488038278,1st Place,1
Nicole Scherzinger,10,2.0,9.333333333333334,28.0,3,False,1.0,1.0,12.727272727272727,1st Place,1
Nicole Scherzinger,10,3.0,7.666666666666667,23.0,3,False,2.0,2.0,11.330049261083744,1st Place,1
Nicole Scherzinger,10,4.0,8.333333333333334,25.0,3,False,2.0,2.0,13.477088948787062,1st Place,1
Nicole Scherzinger,10,5.0,9.666666666666666,29.0,3,False,1.0,1.0,16.76300578034682,1st Place,1
Nicole Scherzinger,10,6.0,11.999966666666666,35.9999,3,False,1.0,1.0,17.224890226905064,1st Place,1
Nicole Scherzinger,10,7.0,9.0,27.0,3,False,1.0,1.0,17.363344051446948,1st Place,1
Nicole Scherzinger,10,8.0,9.833333333333334,29.5,3,False,1.0,1.0,23.3201581027668,1st Place,1
Nicole Scherzinger,10,9.0,9.833333333333334,29.5,3,False,1.0,1.0,26.10619469026549,1st Place,1
Nicole Scherzinger,10,10.0,9.592566666666666,28.7777,3,False,1.0,1.0,34.81193038992962,1st Place,1
Nicole Scherzinger,10,11.0,,0.0,0,True,,1.0,,1st Place,1
Niecy Nash,10,1.0,6.0,18.0,3,False,6.0,6.0,8.61244019138756,Eliminated Week 8,5
Niecy Nash,10,2.0,7.0,21.0,3,False,5.0,5.0,9.545454545454547,Eliminated Week 8,5
Niecy Nash,10,3.0,7.0,21.0,3,False,4.0,4.0,10.344827586206897,Eliminated Week 8,5
Niecy Nash,10,4.0,6.0,18.0,3,False,7.0,7.0,9.703504043126685,Eliminated Week 8,5
Niecy Nash,10,5.0,6.0,18.0,3,False,6.0,6.0,10.404624277456648,Eliminated Week 8,5
Niecy Nash,10,6.0,8.6666,25.9998,3,False,6.0,6.0,12.44013735931173,Eliminated Week 8,5
Niecy Nash,10,7.0,8.166666666666666,24.5,3,False,6.0,6.0,15.755627009646304,Eliminated Week 8,5
Niecy Nash,10,8.0,7.166666666666667,21.5,3,False,5.0,5.0,16.99604743083004,Eliminated Week 8,5
Niecy Nash,10,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 8,5
Niecy Nash,10,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 8,5
Niecy Nash,10,11.0,,0.0,0,True,,1.0,,Eliminated Week 8,5
Nikki Bella,25,1.0,6.666666666666667,20.0,3,False,4.0,4.0,8.368200836820083,Eliminated Week 7,8
Nikki Bella,25,2.0,6.5,19.5,3,False,9.0,9.0,7.129798903107861,Eliminated Week 7,8
Nikki Bella,25,3.0,7.0,21.0,3,False,6.0,6.0,8.60655737704918,Eliminated Week 7,8
Nikki Bella,25,4.0,8.0,24.0,3,False,4.0,4.0,8.856088560885608,Eliminated Week 7,8
Nikki Bella,25,5.0,9.0,27.0,3,False,4.0,4.0,10.344827586206897,Eliminated Week 7,8
Nikki Bella,25,6.0,9.0,36.0,4,False,4.0,4.0,11.76470588235294,Eliminated Week 7,8
Nikki Bella,25,7.0,8.0,24.0,3,False,8.0,8.0,11.162790697674419,Eliminated Week 7,8
Nikki Bella,25,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 7,8
Nikki Bella,25,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 7,8
Nikki Bella,25,10.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 7,8
Nikki Bella,25,11.0,,0.0,0,True,,1.0,,Eliminated Week 7,8
Nikki Glaser,27,1.0,5.833333333333333,17.5,3,False,12.0,12.0,6.862745098039216,Eliminated Week 1,13
Nikki Glaser,27,2.0,0.0,0.0,3,True,13.0,13.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,3.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,4.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,5.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,6.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 1,13
Nikki Glaser,27,10.0,,0.0,0,True,,1.0,,Eliminated Week 1,13
Nikki Glaser,27,11.0,,0.0,0,True,,1.0,,Eliminated Week 1,13
Noah Galloway,20,1.0,6.5,26.0,4,False,5.0,5.0,8.176100628930817,3rd Place,3
Noah Galloway,20,2.0,6.75,27.0,4,False,10.0,10.0,7.780979827089338,3rd Place,3
Noah Galloway,20,3.0,7.5,30.0,4,False,5.0,5.0,9.584664536741213,3rd Place,3
Noah Galloway,20,4.0,8.0,32.0,4,False,6.0,6.0,9.846153846153847,3rd Place,3
Noah Galloway,20,5.0,7.0,28.0,4,False,5.0,5.0,9.89399293286219,3rd Place,3
Noah Galloway,20,6.0,8.5,34.0,4,False,6.0,6.0,12.014134275618375,3rd Place,3
Noah Galloway,20,7.0,9.5,38.0,4,False,3.0,3.0,14.960629921259844,3rd Place,3
Noah Galloway,20,8.0,7.875,31.5,4,False,5.0,5.0,14.893617021276595,3rd Place,3
Noah Galloway,20,9.0,9.5,38.0,4,False,4.0,4.0,24.203821656050955,3rd Place,3
Noah Galloway,20,10.0,9.0,36.0,4,False,3.0,3.0,31.03448275862069,3rd Place,3
Noah Galloway,20,11.0,,0.0,0,True,,1.0,,3rd Place,3
Normani,24,1.0,6.75,27.0,4,False,6.0,6.0,8.940397350993377,3rd Place,3
Normani,24,2.0,8.0,32.0,4,False,1.0,1.0,9.75609756097561,3rd Place,3
Normani,24,3.0,8.5,34.0,4,False,1.0,1.0,10.793650793650794,3rd Place,3
Normani,24,4.0,8.0,32.0,4,False,5.0,5.0,9.815950920245399,3rd Place,3
Normani,24,5.0,9.75,39.0,4,False,1.0,1.0,12.828947368421053,3rd Place,3
Normani,24,6.0,9.0,36.0,4,False,2.0,2.0,13.382899628252787,3rd Place,3
Normani,24,7.0,10.5,42.0,4,False,1.0,1.0,16.600790513833992,3rd Place,3
Normani,24,8.0,9.875,39.5,4,False,1.0,1.0,22.636103151862464,3rd Place,3
Normani,24,9.0,9.5,38.0,4,False,3.0,3.0,25.082508250825082,3rd Place,3
Normani,24,10.0,9.833300000000001,39.333200000000005,4,False,2.0,2.0,34.1039996323692,3rd Place,3
Normani,24,11.0,,0.0,0,True,,1.0,,3rd Place,3
Nyle DiMarco,22,1.0,7.666666666666667,23.0,3,False,1.0,1.0,9.70464135021097,1st Place,1
Nyle DiMarco,22,2.0,6.666666666666667,20.0,3,False,5.0,5.0,8.47457627118644,1st Place,1
Nyle DiMarco,22,3.0,8.333333333333334,25.0,3,False,1.0,1.0,10.548523206751055,1st Place,1
Nyle DiMarco,22,4.0,8.5,34.0,4,False,5.0,5.0,10.658307210031348,1st Place,1
Nyle DiMarco,22,5.0,9.25,37.0,4,False,1.0,1.0,13.405797101449277,1st Place,1
Nyle DiMarco,22,6.0,8.333333333333334,25.0,3,False,4.0,4.0,11.013215859030836,1st Place,1
Nyle DiMarco,22,7.0,9.333333333333334,28.0,3,False,1.0,1.0,13.084112149532709,1st Place,1
Nyle DiMarco,22,8.0,9.666666666666666,29.0,3,False,3.0,3.0,17.159763313609467,1st Place,1
Nyle DiMarco,22,9.0,9.5,28.5,3,False,3.0,3.0,19.860627177700348,1st Place,1
Nyle DiMarco,22,10.0,9.6666,28.9998,3,False,2.0,2.0,33.333256704628525,1st Place,1
Nyle DiMarco,22,11.0,,0.0,0,True,,1.0,,1st Place,1
Olivia Jade,30,1.0,6.25,25.0,4,False,7.0,7.0,6.830601092896176,Eliminated Week 8,8
Olivia Jade,30,2.0,6.75,27.0,4,False,5.0,5.0,7.012987012987012,Eliminated Week 8,8
Olivia Jade,30,3.0,8.0,24.0,3,False,1.0,1.0,8.053691275167784,Eliminated Week 8,8
Olivia Jade,30,4.0,8.75,35.0,4,False,2.0,2.0,8.393285371702639,Eliminated Week 8,8
Olivia Jade,30,5.0,9.0,36.0,4,False,3.0,3.0,9.35064935064935,Eliminated Week 8,8
Olivia Jade,30,6.0,9.0,36.0,4,False,5.0,5.0,9.89010989010989,Eliminated Week 8,8
Olivia Jade,30,7.0,10.5,42.0,4,False,1.0,1.0,12.844036697247708,Eliminated Week 8,8
Olivia Jade,30,8.0,9.0,36.0,4,False,6.0,6.0,11.688311688311687,Eliminated Week 8,8
Olivia Jade,30,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 8,8
Olivia Jade,30,10.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 8,8
Olivia Jade,30,11.0,,0.0,0,True,,1.0,,Eliminated Week 8,8
Paige VanZant,22,1.0,7.0,21.0,3,False,4.0,4.0,8.860759493670885,2nd Place,2
Paige VanZant,22,2.0,8.0,24.0,3,False,1.0,1.0,10.16949152542373,2nd Place,2
Paige VanZant,22,3.0,7.666666666666667,23.0,3,False,3.0,3.0,9.70464135021097,2nd Place,2
Paige VanZant,22,4.0,9.0,36.0,4,False,1.0,1.0,11.285266457680251,2nd Place,2
Paige VanZant,22,5.0,7.75,31.0,4,False,4.0,4.0,11.231884057971014,2nd Place,2
Paige VanZant,22,6.0,9.333333333333334,28.0,3,False,2.0,2.0,12.334801762114537,2nd Place,2
Paige VanZant,22,7.0,9.166666666666666,27.5,3,False,2.0,2.0,12.850467289719624,2nd Place,2
Paige VanZant,22,8.0,9.333333333333334,28.0,3,False,4.0,4.0,16.56804733727811,2nd Place,2
Paige VanZant,22,9.0,9.833333333333334,29.5,3,False,2.0,2.0,20.557491289198605,2nd Place,2
Paige VanZant,22,10.0,9.888866666666667,29.666600000000003,3,False,1.0,1.0,34.099697010101195,2nd Place,2
Paige VanZant,22,11.0,,0.0,0,True,,1.0,,2nd Place,2
Pamela Anderson,10,1.0,7.0,21.0,3,False,3.0,3.0,10.047846889952153,Eliminated Week 7,6
Pamela Anderson,10,2.0,7.333333333333333,22.0,3,False,4.0,4.0,10.0,Eliminated Week 7,6
Pamela Anderson,10,3.0,7.0,21.0,3,False,4.0,4.0,10.344827586206897,Eliminated Week 7,6
Pamela Anderson,10,4.0,7.833333333333333,23.5,3,False,3.0,3.0,12.668463611859837,Eliminated Week 7,6
Pamela Anderson,10,5.0,7.0,21.0,3,False,5.0,5.0,12.138728323699421,Eliminated Week 7,6
Pamela Anderson,10,6.0,9.999933333333333,29.9998,3,False,4.0,4.0,14.35401936752898,Eliminated Week 7,6
Pamela Anderson,10,7.0,8.5,25.5,3,False,4.0,4.0,16.39871382636656,Eliminated Week 7,6
Pamela Anderson,10,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 7,6
Pamela Anderson,10,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 7,6
Pamela Anderson,10,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 7,6
Pamela Anderson,10,11.0,,0.0,0,True,,1.0,,Eliminated Week 7,6
Pamela Anderson,15,1.0,5.666666666666667,17.0,3,False,13.0,13.0,6.148282097649186,Eliminated Week 1,13
Pamela Anderson,15,2.0,0.0,0.0,3,True,13.0,13.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,3.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,4.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,5.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,6.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,7.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 1,13
Pamela Anderson,15,11.0,,0.0,0,True,,1.0,,Eliminated Week 1,13
Patti LaBelle,20,1.0,6.25,25.0,4,False,8.0,8.0,7.861635220125786,Eliminated Week 6,8
Patti LaBelle,20,2.0,7.0,28.0,4,False,6.0,6.0,8.069164265129682,Eliminated Week 6,8
Patti LaBelle,20,3.0,5.5,22.0,4,False,10.0,10.0,7.0287539936102235,Eliminated Week 6,8
Patti LaBelle,20,4.0,7.5,30.0,4,False,7.0,7.0,9.230769230769232,Eliminated Week 6,8
Patti LaBelle,20,5.0,6.75,27.0,4,False,7.0,7.0,9.540636042402827,Eliminated Week 6,8
Patti LaBelle,20,6.0,8.5,34.0,4,False,6.0,6.0,12.014134275618375,Eliminated Week 6,8
Patti LaBelle,20,7.0,0.0,0.0,4,True,8.0,8.0,0.0,Eliminated Week 6,8
Patti LaBelle,20,8.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 6,8
Patti LaBelle,20,9.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 6,8
Patti LaBelle,20,10.0,0.0,0.0,4,True,4.0,4.0,0.0,Eliminated Week 6,8
Patti LaBelle,20,11.0,,0.0,0,True,,1.0,,Eliminated Week 6,8
Paula Deen,21,1.0,5.0,15.0,3,False,9.0,9.0,6.0,Eliminated Week 6,9
Paula Deen,21,2.0,6.166666666666667,18.5,3,False,9.0,9.0,6.839186691312385,Eliminated Week 6,9
Paula Deen,21,3.0,5.0,20.0,4,False,10.0,10.0,6.557377049180328,Eliminated Week 6,9
Paula Deen,21,4.0,6.0,18.0,3,False,9.0,9.0,7.627118644067797,Eliminated Week 6,9
Paula Deen,21,5.0,6.5,26.0,4,False,9.0,9.0,8.637873754152823,Eliminated Week 6,9
Paula Deen,21,6.0,6.0,24.0,4,False,9.0,9.0,7.667731629392971,Eliminated Week 6,9
Paula Deen,21,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 6,9
Paula Deen,21,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 6,9
Paula Deen,21,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 6,9
Paula Deen,21,10.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 6,9
Paula Deen,21,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 6,9
Paulina Porizkova,4,1.0,6.333333333333333,19.0,3,False,5.0,5.0,9.223300970873787,Eliminated Week 2,11
Paulina Porizkova,4,2.0,7.0,21.0,3,False,6.0,6.0,8.571428571428571,Eliminated Week 2,11
Paulina Porizkova,4,3.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,4.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,5.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,11
Paulina Porizkova,4,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,11
Penn Jillette,6,1.0,5.333333333333333,16.0,3,False,10.0,10.0,6.584362139917696,Eliminated Week 2,12
Penn Jillette,6,2.0,5.666666666666667,17.0,3,False,10.0,10.0,6.614785992217899,Eliminated Week 2,12
Penn Jillette,6,3.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 2,12
Penn Jillette,6,4.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,12
Penn Jillette,6,5.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,12
Penn Jillette,6,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 2,12
Penn Jillette,6,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,12
Penn Jillette,6,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,12
Penn Jillette,6,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 2,12
Penn Jillette,6,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,12
Penn Jillette,6,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,12
Petra Nemcova,12,1.0,6.0,18.0,3,False,7.0,7.0,8.695652173913043,Eliminated Week 5,8
Petra Nemcova,12,2.0,6.0,18.0,3,False,7.0,7.0,8.333333333333332,Eliminated Week 5,8
Petra Nemcova,12,3.0,8.333333333333334,25.0,3,False,1.0,1.0,11.682242990654206,Eliminated Week 5,8
Petra Nemcova,12,4.0,7.666666666666667,23.0,3,False,4.0,4.0,11.165048543689322,Eliminated Week 5,8
Petra Nemcova,12,5.0,7.333333333333333,22.0,3,False,6.0,6.0,11.34020618556701,Eliminated Week 5,8
Petra Nemcova,12,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 5,8
Petra Nemcova,12,7.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 5,8
Petra Nemcova,12,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 5,8
Petra Nemcova,12,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 5,8
Petra Nemcova,12,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 5,8
Petra Nemcova,12,11.0,,0.0,0,True,,1.0,,Eliminated Week 5,8
Phaedra Parks,33,1.0,6.333333333333333,19.0,3,False,6.0,6.0,7.6923076923076925,Eliminated Week 5,8
Phaedra Parks,33,2.0,7.0,21.0,3,False,5.0,5.0,8.13953488372093,Eliminated Week 5,8
Phaedra Parks,33,3.0,7.0,28.0,4,False,7.0,7.0,8.80503144654088,Eliminated Week 5,8
Phaedra Parks,33,4.0,8.0,32.0,4,False,4.0,4.0,10.884353741496598,Eliminated Week 5,8
Phaedra Parks,33,5.0,8.0,24.0,3,False,6.0,6.0,11.881188118811881,Eliminated Week 5,8
Phaedra Parks,33,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 5,8
Phaedra Parks,33,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 5,8
Phaedra Parks,33,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 5,8
Phaedra Parks,33,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 5,8
Phaedra Parks,33,10.0,,0.0,0,True,,1.0,,Eliminated Week 5,8
Phaedra Parks,33,11.0,,0.0,0,True,,1.0,,Eliminated Week 5,8
Priscilla Presley,6,1.0,8.0,24.0,3,False,2.0,2.0,9.876543209876543,Eliminated Week 5,8
Priscilla Presley,6,2.0,7.0,21.0,3,False,6.0,6.0,8.171206225680933,Eliminated Week 5,8
Priscilla Presley,6,3.0,8.666666666666666,26.0,3,False,2.0,2.0,11.403508771929824,Eliminated Week 5,8
Priscilla Presley,6,4.0,7.333333333333333,22.0,3,False,8.0,8.0,9.777777777777779,Eliminated Week 5,8
Priscilla Presley,6,5.0,7.0,21.0,3,False,8.0,8.0,10.714285714285714,Eliminated Week 5,8
Priscilla Presley,6,6.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 5,8
Priscilla Presley,6,7.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 5,8
Priscilla Presley,6,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 5,8
Priscilla Presley,6,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 5,8
Priscilla Presley,6,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 5,8
Priscilla Presley,6,11.0,,0.0,0,True,,1.0,,Eliminated Week 5,8
Rachel Hunter,1,1.0,6.666666666666667,20.0,3,False,1.0,1.0,18.34862385321101,Eliminated Week 4,4
Rachel Hunter,1,2.0,8.0,24.0,3,False,2.0,2.0,19.834710743801654,Eliminated Week 4,4
Rachel Hunter,1,3.0,8.666666666666666,26.0,3,False,1.0,1.0,24.528301886792452,Eliminated Week 4,4
Rachel Hunter,1,4.0,8.333333333333334,25.0,3,False,2.0,2.0,27.173913043478258,Eliminated Week 4,4
Rachel Hunter,1,5.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 4,4
Rachel Hunter,1,6.0,0.0,0.0,3,True,3.0,3.0,0.0,Eliminated Week 4,4
Rachel Hunter,1,7.0,,0.0,0,True,,1.0,,Eliminated Week 4,4
Rachel Hunter,1,8.0,,0.0,0,True,,1.0,,Eliminated Week 4,4
Rachel Hunter,1,9.0,,0.0,0,True,,1.0,,Eliminated Week 4,4
Rachel Hunter,1,10.0,,0.0,0,True,,1.0,,Eliminated Week 4,4
Rachel Hunter,1,11.0,,0.0,0,True,,1.0,,Eliminated Week 4,4
Ralph Macchio,12,1.0,8.0,24.0,3,False,1.0,1.0,11.594202898550725,Eliminated Week 9,4
Ralph Macchio,12,2.0,7.0,21.0,3,False,4.0,4.0,9.722222222222223,Eliminated Week 9,4
