celebrity_name,season,week,weekly_avg_score,weekly_total_score,num_judges,was_eliminated,weekly_rank_by_avg,weekly_rank_by_total,weekly_score_percentage,results,placement,percentage_rank
Nicole Scherzinger,10,10.0,9.592566666666666,28.7777,3,False,1.0,1.0,34.81193038992962,1st Place,1,1.0
Niecy Nash,10,1.0,6.0,18.0,3,False,6.0,6.0,8.61244019138756,Eliminated Week 8,5,5.0
Niecy Nash,10,2.0,7.0,21.0,3,False,5.0,5.0,9.545454545454549,Eliminated Week 8,5,5.0
Niecy Nash,10,3.0,7.0,21.0,3,False,4.0,4.0,10.344827586206897,Eliminated Week 8,5,3.0
Niecy Nash,10,4.0,6.0,18.0,3,False,7.0,7.0,9.703504043126683,Eliminated Week 8,5,7.0
Niecy Nash,10,5.0,6.0,18.0,3,False,6.0,6.0,10.404624277456648,Eliminated Week 8,5,6.0
Niecy Nash,10,6.0,8.6666,25.9998,3,False,6.0,6.0,12.44013735931173,Eliminated Week 8,5,6.0
Niecy Nash,10,7.0,8.166666666666666,24.5,3,False,6.0,6.0,15.755627009646304,Eliminated Week 8,5,4.0
Niecy Nash,10,8.0,7.166666666666667,21.5,3,False,5.0,5.0,16.99604743083004,Eliminated Week 8,5,4.0
Nikki Bella,25,1.0,6.666666666666667,20.0,3,False,4.0,4.0,8.368200836820083,Eliminated Week 7,8,3.0
Nikki Bella,25,2.0,6.5,19.5,3,False,9.0,9.0,7.129798903107861,Eliminated Week 7,8,6.0
Nikki Bella,25,3.0,7.0,21.0,3,False,6.0,6.0,8.60655737704918,Eliminated Week 7,8,5.0
Nikki Bella,25,4.0,8.0,24.0,3,False,4.0,4.0,8.856088560885608,Eliminated Week 7,8,4.0
Nikki Bella,25,5.0,9.0,27.0,3,False,4.0,4.0,10.344827586206897,Eliminated Week 7,8,4.0
Nikki Bella,25,6.0,9.0,36.0,4,False,4.0,4.0,11.76470588235294,Eliminated Week 7,8,4.0
Nikki Bella,25,7.0,8.0,24.0,3,False,8.0,8.0,11.16279069767442,Eliminated Week 7,8,6.0
Nikki Glaser,27,1.0,5.833333333333333,17.5,3,False,12.0,12.0,6.862745098039216,Eliminated Week 1,13,6.0
Noah Galloway,20,1.0,6.5,26.0,4,False,5.0,5.0,8.176100628930817,3rd Place,3,5.0
Noah Galloway,20,2.0,6.75,27.0,4,False,10.0,10.0,7.780979827089338,3rd Place,3,5.0
Noah Galloway,20,3.0,7.5,30.0,4,False,5.0,5.0,9.584664536741212,3rd Place,3,4.0
Noah Galloway,20,4.0,8.0,32.0,4,False,6.0,6.0,9.846153846153848,3rd Place,3,5.0
Noah Galloway,20,5.0,7.0,28.0,4,False,5.0,5.0,9.89399293286219,3rd Place,3,4.0
Noah Galloway,20,6.0,8.5,34.0,4,False,6.0,6.0,12.014134275618376,3rd Place,3,5.0
Noah Galloway,20,7.0,9.5,38.0,4,False,3.0,3.0,14.960629921259844,3rd Place,3,3.0
Noah Galloway,20,8.0,7.875,31.5,4,False,5.0,5.0,14.893617021276595,3rd Place,3,5.0
Noah Galloway,20,9.0,9.5,38.0,4,False,4.0,4.0,24.203821656050955,3rd Place,3,3.0
Noah Galloway,20,10.0,9.0,36.0,4,False,3.0,3.0,31.03448275862069,3rd Place,3,2.0
Normani,24,1.0,6.75,27.0,4,False,6.0,6.0,8.940397350993377,3rd Place,3,4.0
Normani,24,2.0,8.0,32.0,4,False,1.0,1.0,9.75609756097561,3rd Place,3,1.0
Normani,24,3.0,8.5,34.0,4,False,1.0,1.0,10.793650793650794,3rd Place,3,1.0
Normani,24,4.0,8.0,32.0,4,False,5.0,5.0,9.8159509202454,3rd Place,3,5.0
Normani,24,5.0,9.75,39.0,4,False,1.0,1.0,12.828947368421051,3rd Place,3,1.0
Normani,24,6.0,9.0,36.0,4,False,2.0,2.0,13.382899628252789,3rd Place,3,2.0
Normani,24,7.0,10.5,42.0,4,False,1.0,1.0,16.600790513833992,3rd Place,3,1.0
Normani,24,8.0,9.875,39.5,4,False,1.0,1.0,22.636103151862464,3rd Place,3,1.0
Normani,24,9.0,9.5,38.0,4,False,3.0,3.0,25.08250825082508,3rd Place,3,3.0
Normani,24,10.0,9.8333,39.333200000000005,4,False,2.0,2.0,34.1039996323692,3rd Place,3,2.0
Nyle DiMarco,22,1.0,7.666666666666667,23.0,3,False,1.0,1.0,9.70464135021097,1st Place,1,1.0
Nyle DiMarco,22,2.0,6.666666666666667,20.0,3,False,5.0,5.0,8.47457627118644,1st Place,1,3.0
Nyle DiMarco,22,3.0,8.333333333333334,25.0,3,False,1.0,1.0,10.548523206751057,1st Place,1,1.0
Nyle DiMarco,22,4.0,8.5,34.0,4,False,5.0,5.0,10.658307210031348,1st Place,1,3.0
Nyle DiMarco,22,5.0,9.25,37.0,4,False,1.0,1.0,13.405797101449275,1st Place,1,1.0
Nyle DiMarco,22,6.0,8.333333333333334,25.0,3,False,4.0,4.0,11.013215859030836,1st Place,1,4.0
Nyle DiMarco,22,7.0,9.333333333333334,28.0,3,False,1.0,1.0,13.084112149532707,1st Place,1,1.0
Nyle DiMarco,22,8.0,9.666666666666666,29.0,3,False,3.0,3.0,17.159763313609467,1st Place,1,2.0
Nyle DiMarco,22,9.0,9.5,28.5,3,False,3.0,3.0,19.860627177700348,1st Place,1,3.0
Nyle DiMarco,22,10.0,9.6666,28.9998,3,False,2.0,2.0,33.333256704628525,1st Place,1,2.0
Paige VanZant,22,1.0,7.0,21.0,3,False,4.0,4.0,8.860759493670885,2nd Place,2,2.0
Paige VanZant,22,2.0,8.0,24.0,3,False,1.0,1.0,10.16949152542373,2nd Place,2,1.0
Paige VanZant,22,3.0,7.666666666666667,23.0,3,False,3.0,3.0,9.70464135021097,2nd Place,2,3.0
Paige VanZant,22,4.0,9.0,36.0,4,False,1.0,1.0,11.285266457680253,2nd Place,2,1.0
Paige VanZant,22,5.0,7.75,31.0,4,False,4.0,4.0,11.231884057971014,2nd Place,2,4.0
Paige VanZant,22,6.0,9.333333333333334,28.0,3,False,2.0,2.0,12.334801762114536,2nd Place,2,2.0
Paige VanZant,22,7.0,9.166666666666666,27.5,3,False,2.0,2.0,12.850467289719624,2nd Place,2,2.0
Paige VanZant,22,8.0,9.333333333333334,28.0,3,False,4.0,4.0,16.56804733727811,2nd Place,2,3.0
Paige VanZant,22,9.0,9.833333333333334,29.5,3,False,2.0,2.0,20.557491289198605,2nd Place,2,2.0
Paige VanZant,22,10.0,9.888866666666669,29.666600000000003,3,False,1.0,1.0,34.099697010101195,2nd Place,2,1.0
Pamela Anderson,10,1.0,7.0,21.0,3,False,3.0,3.0,10.047846889952153,Eliminated Week 7,6,3.0
Pamela Anderson,10,2.0,7.333333333333333,22.0,3,False,4.0,4.0,10.0,Eliminated Week 7,6,4.0
Pamela Anderson,10,3.0,7.0,21.0,3,False,4.0,4.0,10.344827586206897,Eliminated Week 7,6,3.0
Pamela Anderson,10,4.0,7.833333333333333,23.5,3,False,3.0,3.0,12.668463611859837,Eliminated Week 7,6,3.0
Pamela Anderson,10,5.0,7.0,21.0,3,False,5.0,5.0,12.13872832369942,Eliminated Week 7,6,5.0
Pamela Anderson,10,6.0,9.999933333333331,29.9998,3,False,4.0,4.0,14.35401936752898,Eliminated Week 7,6,4.0
Pamela Anderson,10,7.0,8.5,25.5,3,False,4.0,4.0,16.39871382636656,Eliminated Week 7,6,3.0
Pamela Anderson,15,1.0,5.666666666666667,17.0,3,False,13.0,13.0,6.148282097649186,Eliminated Week 1,13,10.0
Patti LaBelle,20,1.0,6.25,25.0,4,False,8.0,8.0,7.861635220125786,Eliminated Week 6,8,6.0
Patti LaBelle,20,2.0,7.0,28.0,4,False,6.0,6.0,8.069164265129682,Eliminated Week 6,8,4.0
Patti LaBelle,20,3.0,5.5,22.0,4,False,10.0,10.0,7.028753993610224,Eliminated Week 6,8,9.0
Patti LaBelle,20,4.0,7.5,30.0,4,False,7.0,7.0,9.230769230769232,Eliminated Week 6,8,6.0
Patti LaBelle,20,5.0,6.75,27.0,4,False,7.0,7.0,9.540636042402827,Eliminated Week 6,8,5.0
Patti LaBelle,20,6.0,8.5,34.0,4,False,6.0,6.0,12.014134275618376,Eliminated Week 6,8,5.0
Paula Deen,21,1.0,5.0,15.0,3,False,9.0,9.0,6.0,Eliminated Week 6,9,5.0
Paula Deen,21,2.0,6.166666666666667,18.5,3,False,9.0,9.0,6.839186691312385,Eliminated Week 6,9,6.0
Paula Deen,21,3.0,5.0,20.0,4,False,10.0,10.0,6.557377049180328,Eliminated Week 6,9,8.0
Paula Deen,21,4.0,6.0,18.0,3,False,9.0,9.0,7.627118644067797,Eliminated Week 6,9,7.0
Paula Deen,21,5.0,6.5,26.0,4,False,9.0,9.0,8.637873754152823,Eliminated Week 6,9,8.0
Paula Deen,21,6.0,6.0,24.0,4,False,9.0,9.0,7.667731629392971,Eliminated Week 6,9,6.0
Paulina Porizkova,4,1.0,6.333333333333333,19.0,3,False,5.0,5.0,9.223300970873789,Eliminated Week 2,11,4.0
Paulina Porizkova,4,2.0,7.0,21.0,3,False,6.0,6.0,8.571428571428571,Eliminated Week 2,11,5.0
Penn Jillette,6,1.0,5.333333333333333,16.0,3,False,10.0,10.0,6.584362139917696,Eliminated Week 2,12,6.0
Penn Jillette,6,2.0,5.666666666666667,17.0,3,False,10.0,10.0,6.614785992217899,Eliminated Week 2,12,7.0
Petra Nemcova,12,1.0,6.0,18.0,3,False,7.0,7.0,8.695652173913043,Eliminated Week 5,8,5.0
Petra Nemcova,12,2.0,6.0,18.0,3,False,7.0,7.0,8.333333333333332,Eliminated Week 5,8,5.0
Petra Nemcova,12,3.0,8.333333333333334,25.0,3,False,1.0,1.0,11.682242990654206,Eliminated Week 5,8,1.0
Petra Nemcova,12,4.0,7.666666666666667,23.0,3,False,4.0,4.0,11.165048543689322,Eliminated Week 5,8,3.0
Petra Nemcova,12,5.0,7.333333333333333,22.0,3,False,6.0,6.0,11.34020618556701,Eliminated Week 5,8,4.0
Priscilla Presley,6,1.0,8.0,24.0,3,False,2.0,2.0,9.876543209876544,Eliminated Week 5,8,2.0
Priscilla Presley,6,2.0,7.0,21.0,3,False,6.0,6.0,8.171206225680933,Eliminated Week 5,8,4.0
Priscilla Presley,6,3.0,8.666666666666666,26.0,3,False,2.0,2.0,11.403508771929824,Eliminated Week 5,8,2.0
Priscilla Presley,6,4.0,7.333333333333333,22.0,3,False,8.0,8.0,9.77777777777778,Eliminated Week 5,8,5.0
Priscilla Presley,6,5.0,7.0,21.0,3,False,8.0,8.0,10.714285714285714,Eliminated Week 5,8,6.0
Ralph Macchio,12,1.0,8.0,24.0,3,False,1.0,1.0,11.594202898550725,Eliminated Week 9,4,1.0
Ralph Macchio,12,2.0,7.0,21.0,3,False,4.0,4.0,9.722222222222223,Eliminated Week 9,4,2.0
Ralph Macchio,12,3.0,7.0,21.0,3,False,5.0,5.0,9.813084112149532,Eliminated Week 9,4,3.0
Ralph Macchio,12,4.0,8.333333333333334,25.0,3,False,2.0,2.0,12.135922330097088,Eliminated Week 9,4,2.0
Ralph Macchio,12,5.0,7.333333333333333,22.0,3,False,6.0,6.0,11.34020618556701,Eliminated Week 9,4,4.0
Ralph Macchio,12,6.0,8.0,24.0,3,False,6.0,6.0,13.333333333333334,Eliminated Week 9,4,5.0
Ralph Macchio,12,7.0,8.25,33.0,4,False,1.0,1.0,17.50663129973475,Eliminated Week 9,4,1.0
Ralph Macchio,12,8.0,7.666666666666667,23.0,3,False,5.0,5.0,17.692307692307693,Eliminated Week 9,4,5.0
Ralph Macchio,12,9.0,8.0,24.0,3,False,4.0,4.0,20.42553191489361,Eliminated Week 9,4,4.0
Randy Couture,19,1.0,7.75,31.0,4,False,5.0,5.0,8.333333333333332,Eliminated Week 3,11,4.0
Randy Couture,19,2.0,7.0,28.0,4,False,8.0,8.0,7.734806629834254,Eliminated Week 3,11,7.0
Randy Couture,19,3.0,6.5,26.0,4,False,11.0,11.0,7.365439093484419,Eliminated Week 3,11,7.0
Rashad Jennings,24,1.0,7.75,31.0,4,False,2.0,2.0,10.264900662251655,1st Place,1,2.0
Rashad Jennings,24,2.0,8.0,32.0,4,False,1.0,1.0,9.75609756097561,1st Place,1,1.0
Rashad Jennings,24,3.0,7.0,28.0,4,False,6.0,6.0,8.88888888888889,1st Place,1,5.0
Rashad Jennings,24,4.0,9.75,39.0,4,False,1.0,1.0,11.96319018404908,1st Place,1,1.0
Rashad Jennings,24,5.0,8.0,32.0,4,False,6.0,6.0,10.526315789473683,1st Place,1,5.0
Rashad Jennings,24,6.0,8.75,35.0,4,False,3.0,3.0,13.011152416356875,1st Place,1,3.0
Rashad Jennings,24,7.0,9.75,39.0,4,False,2.0,2.0,15.41501976284585,1st Place,1,2.0
Rashad Jennings,24,8.0,9.375,37.5,4,False,2.0,2.0,21.48997134670487,1st Place,1,2.0
Rashad Jennings,24,9.0,9.625,38.5,4,False,2.0,2.0,25.41254125412541,1st Place,1,2.0
Rashad Jennings,24,10.0,9.91665,39.6666,4,False,1.0,1.0,34.39307536171316,1st Place,1,1.0
Redfoo,20,1.0,5.5,22.0,4,False,11.0,11.0,6.918238993710692,Eliminated Week 2,12,7.0
Redfoo,20,2.0,7.75,31.0,4,False,5.0,5.0,8.93371757925072,Eliminated Week 2,12,3.0
Rick Fox,11,1.0,7.333333333333333,22.0,3,False,4.0,4.0,9.691629955947135,Eliminated Week 7,6,3.0
Rick Fox,11,2.0,7.0,21.0,3,False,5.0,5.0,9.502262443438914,Eliminated Week 7,6,4.0
Rick Fox,11,3.0,8.0,24.0,3,False,2.0,2.0,10.85972850678733,Eliminated Week 7,6,2.0
Rick Fox,11,4.0,6.5,19.5,3,False,5.0,5.0,10.893854748603353,Eliminated Week 7,6,5.0
Rick Fox,11,5.0,8.0,24.0,3,False,3.0,3.0,13.186813186813188,Eliminated Week 7,6,3.0
Rick Fox,11,6.0,10.0,30.0,3,False,3.0,3.0,14.492802632665908,Eliminated Week 7,6,3.0
Rick Fox,11,7.0,8.625,34.5,4,False,4.0,4.0,16.546762589928058,Eliminated Week 7,6,3.0
Rick Perry,23,1.0,5.0,20.0,4,False,13.0,13.0,6.0606060606060606,Eliminated Week 3,12,7.0
Rick Perry,23,2.0,5.5,22.0,4,False,13.0,13.0,6.25,Eliminated Week 3,12,9.0
Rick Perry,23,3.0,5.75,23.0,4,False,11.0,11.0,7.076923076923077,Eliminated Week 3,12,8.0
Ricki Lake,13,1.0,6.666666666666667,20.0,3,False,4.0,4.0,9.216589861751151,3rd Place,3,3.0
Ricki Lake,13,2.0,7.666666666666667,23.0,3,False,1.0,1.0,10.31390134529148,3rd Place,3,1.0
Ricki Lake,13,3.0,9.0,27.0,3,False,1.0,1.0,11.39240506329114,3rd Place,3,1.0
Ricki Lake,13,4.0,9.666666666666666,29.0,3,False,1.0,1.0,13.875598086124402,3rd Place,3,1.0
Ricki Lake,13,5.0,8.0,24.0,3,False,4.0,4.0,12.76595744680851,3rd Place,3,3.0
Ricki Lake,13,6.0,9.666666666666666,29.0,3,False,1.0,1.0,17.46987951807229,3rd Place,3,1.0
Ricki Lake,13,7.0,8.833333333333334,26.5,3,False,1.0,1.0,18.088737201365188,3rd Place,3,1.0
Ricki Lake,13,8.0,8.666666666666666,26.0,3,False,2.0,2.0,20.07722007722008,3rd Place,3,2.0
Ricki Lake,13,9.0,11.166633333333332,33.4999,3,False,1.0,1.0,28.27007708893286,3rd Place,3,1.0
Ricki Lake,13,10.0,9.3333,27.9999,3,False,3.0,3.0,33.136133188796165,3rd Place,3,3.0
Riker Lynch,20,1.0,7.75,31.0,4,False,2.0,2.0,9.748427672955977,2nd Place,2,2.0
Riker Lynch,20,2.0,8.0,32.0,4,False,2.0,2.0,9.221902017291066,2nd Place,2,2.0
Riker Lynch,20,3.0,8.5,34.0,4,False,1.0,1.0,10.86261980830671,2nd Place,2,1.0
Riker Lynch,20,4.0,8.5,34.0,4,False,4.0,4.0,10.461538461538462,2nd Place,2,4.0
Riker Lynch,20,5.0,9.5,38.0,4,False,2.0,2.0,13.427561837455832,2nd Place,2,2.0
Riker Lynch,20,6.0,9.5,38.0,4,False,1.0,1.0,13.427561837455832,2nd Place,2,1.0
Riker Lynch,20,7.0,9.25,37.0,4,False,4.0,4.0,14.566929133858268,2nd Place,2,4.0
Riker Lynch,20,8.0,9.75,39.0,4,False,2.0,2.0,18.43971631205673,2nd Place,2,2.0
Riker Lynch,20,9.0,10.0,40.0,4,False,1.0,1.0,25.477707006369428,2nd Place,2,1.0
Riker Lynch,20,10.0,10.0,40.0,4,False,1.0,1.0,34.48275862068966,2nd Place,2,1.0
Rob Kardashian,13,1.0,5.333333333333333,16.0,3,False,9.0,9.0,7.373271889400922,2nd Place,2,7.0
Rob Kardashian,13,2.0,7.0,21.0,3,False,4.0,4.0,9.417040358744394,2nd Place,2,3.0
Rob Kardashian,13,3.0,8.0,24.0,3,False,4.0,4.0,10.126582278481012,2nd Place,2,3.0
Rob Kardashian,13,4.0,8.0,24.0,3,False,3.0,3.0,11.483253588516746,2nd Place,2,3.0
Rob Kardashian,13,5.0,8.333333333333334,25.0,3,False,2.0,2.0,13.297872340425531,2nd Place,2,2.0
Rob Kardashian,13,6.0,7.333333333333333,22.0,3,False,5.0,5.0,13.253012048192772,2nd Place,2,4.0
Rob Kardashian,13,7.0,8.5,25.5,3,False,2.0,2.0,17.4061433447099,2nd Place,2,2.0
Rob Kardashian,13,8.0,8.5,25.5,3,False,4.0,4.0,19.69111969111969,2nd Place,2,3.0
Rob Kardashian,13,9.0,10.833266666666669,32.4998,3,False,2.0,2.0,27.42610728315309,2nd Place,2,2.0
Rob Kardashian,13,10.0,9.4444,28.3332,3,False,1.0,1.0,33.530572925788995,2nd Place,2,1.0
Robert Herjavec,20,1.0,7.0,28.0,4,False,4.0,4.0,8.80503144654088,Eliminated Week 8,6,4.0
Robert Herjavec,20,2.0,7.0,28.0,4,False,6.0,6.0,8.069164265129682,Eliminated Week 8,6,4.0
Robert Herjavec,20,3.0,7.25,29.0,4,False,6.0,6.0,9.26517571884984,Eliminated Week 8,6,5.0
Robert Herjavec,20,4.0,8.5,34.0,4,False,4.0,4.0,10.461538461538462,Eliminated Week 8,6,4.0
Robert Herjavec,20,5.0,6.0,24.0,4,False,9.0,9.0,8.480565371024735,Eliminated Week 8,6,6.0
Robert Herjavec,20,6.0,8.375,33.5,4,False,8.0,8.0,11.837455830388691,Eliminated Week 8,6,6.0
Robert Herjavec,20,7.0,7.75,31.0,4,False,6.0,6.0,12.20472440944882,Eliminated Week 8,6,5.0
Robert Herjavec,20,8.0,7.75,31.0,4,False,6.0,6.0,14.657210401891252,Eliminated Week 8,6,6.0
Rocco DiSpirito,7,1.0,5.833333333333333,17.5,3,False,11.0,11.0,6.944444444444445,Eliminated Week 4,9,8.0
Rocco DiSpirito,7,2.0,5.333333333333333,16.0,3,False,10.0,10.0,7.239819004524888,Eliminated Week 4,9,7.0
Rocco DiSpirito,7,3.0,6.666666666666667,20.0,3,False,8.0,8.0,10.050251256281408,Eliminated Week 4,9,6.0
Rocco DiSpirito,7,4.0,6.0,18.0,3,False,9.0,9.0,8.866995073891626,Eliminated Week 4,9,6.0
Romeo,12,1.0,6.333333333333333,19.0,3,False,5.0,5.0,9.178743961352655,Eliminated Week 8,5,4.0
Romeo,12,2.0,7.666666666666667,23.0,3,False,1.0,1.0,10.648148148148149,Eliminated Week 8,5,1.0
Romeo,12,3.0,6.666666666666667,20.0,3,False,8.0,8.0,9.345794392523365,Eliminated Week 8,5,4.0
Romeo,12,4.0,7.666666666666667,23.0,3,False,4.0,4.0,11.165048543689322,Eliminated Week 8,5,3.0
Romeo,12,5.0,8.666666666666666,26.0,3,False,2.0,2.0,13.402061855670103,Eliminated Week 8,5,2.0
Romeo,12,6.0,9.333333333333334,28.0,3,False,1.0,1.0,15.555555555555555,Eliminated Week 8,5,1.0
Romeo,12,7.0,7.5,30.0,4,False,5.0,5.0,15.915119363395224,Eliminated Week 8,5,4.0
Romeo,12,8.0,8.666666666666666,26.0,3,False,4.0,4.0,20.0,Eliminated Week 8,5,4.0
Roshon Fegan,14,1.0,7.666666666666667,23.0,3,False,4.0,4.0,8.518518518518519,Eliminated Week 8,6,3.0
Roshon Fegan,14,2.0,8.666666666666666,26.0,3,False,1.0,1.0,9.66542750929368,Eliminated Week 8,6,1.0
Roshon Fegan,14,3.0,8.333333333333334,25.0,3,False,5.0,5.0,8.928571428571429,Eliminated Week 8,6,5.0
Roshon Fegan,14,4.0,8.666666666666666,26.0,3,False,2.0,2.0,11.158798283261802,Eliminated Week 8,6,2.0
Roshon Fegan,14,5.0,8.666666666666666,26.0,3,False,5.0,5.0,11.607142857142858,Eliminated Week 8,6,3.0
Roshon Fegan,14,6.0,9.333266666666669,27.9998,3,False,7.0,7.0,10.852665104130129,Eliminated Week 8,6,7.0
Roshon Fegan,14,7.0,8.666666666666666,26.0,3,False,5.0,5.0,14.168937329700274,Eliminated Week 8,6,4.0
Roshon Fegan,14,8.0,9.333333333333334,28.0,3,False,2.0,2.0,17.12538226299694,Eliminated Week 8,6,2.0
Rumer Willis,20,1.0,8.0,32.0,4,False,1.0,1.0,10.062893081761008,1st Place,1,1.0
Rumer Willis,20,2.0,8.0,32.0,4,False,2.0,2.0,9.221902017291066,1st Place,1,2.0
Rumer Willis,20,3.0,8.25,33.0,4,False,3.0,3.0,10.543130990415335,1st Place,1,2.0
Rumer Willis,20,4.0,8.75,35.0,4,False,3.0,3.0,10.76923076923077,1st Place,1,3.0
Rumer Willis,20,5.0,9.75,39.0,4,False,1.0,1.0,13.780918727915196,1st Place,1,1.0
Rumer Willis,20,6.0,8.875,35.5,4,False,4.0,4.0,12.54416961130742,1st Place,1,3.0
Rumer Willis,20,7.0,9.25,37.0,4,False,4.0,4.0,14.566929133858268,1st Place,1,4.0
Rumer Willis,20,8.0,10.0,40.0,4,False,1.0,1.0,18.912529550827426,1st Place,1,1.0
Rumer Willis,20,9.0,9.75,39.0,4,False,3.0,3.0,24.840764331210192,1st Place,1,2.0
Rumer Willis,20,10.0,10.0,40.0,4,False,1.0,1.0,34.48275862068966,1st Place,1,1.0
Ryan Lochte,23,1.0,6.0,24.0,4,False,9.0,9.0,7.272727272727272,Eliminated Week 8,7,5.0
Ryan Lochte,23,2.0,6.0,24.0,4,False,10.0,10.0,6.8181818181818175,Eliminated Week 8,7,8.0
Ryan Lochte,23,3.0,6.25,25.0,4,False,8.0,8.0,7.6923076923076925,Eliminated Week 8,7,7.0
Ryan Lochte,23,4.0,7.333333333333333,22.0,3,False,9.0,9.0,8.42911877394636,Eliminated Week 8,7,6.0
Ryan Lochte,23,5.0,8.0,24.0,3,False,6.0,6.0,10.434782608695652,Eliminated Week 8,7,5.0
Ryan Lochte,23,6.0,7.5,30.0,4,False,7.0,7.0,9.836065573770492,Eliminated Week 8,7,6.0
Ryan Lochte,23,7.0,8.25,33.0,4,False,6.0,6.0,11.978221415607983,Eliminated Week 8,7,3.0
Ryan Lochte,23,8.0,8.666666666666666,26.0,3,False,5.0,5.0,12.935336254065923,Eliminated Week 8,7,4.0
Sabrina Bryan,5,1.0,8.666666666666666,26.0,3,False,1.0,1.0,10.116731517509727,Eliminated Week 6,7,1.0
Sabrina Bryan,5,2.0,8.666666666666666,26.0,3,False,2.0,2.0,10.92436974789916,Eliminated Week 6,7,2.0
Sabrina Bryan,5,3.0,9.0,27.0,3,False,1.0,1.0,11.297071129707112,Eliminated Week 6,7,1.0
Sabrina Bryan,5,4.0,10.0,30.0,3,False,1.0,1.0,12.82051282051282,Eliminated Week 6,7,1.0
Sabrina Bryan,5,5.0,9.333333333333334,28.0,3,False,2.0,2.0,14.07035175879397,Eliminated Week 6,7,2.0
Sabrina Bryan,5,6.0,8.333333333333334,25.0,3,False,4.0,4.0,13.88888888888889,Eliminated Week 6,7,4.0
Sabrina Bryan,15,1.0,7.5,22.5,3,False,3.0,3.0,8.1374321880651,Eliminated Week 6,8,3.0
Sabrina Bryan,15,2.0,8.666666666666666,26.0,3,False,1.0,1.0,9.420289855072465,Eliminated Week 6,8,1.0
Sabrina Bryan,15,3.0,8.5,25.5,3,False,4.0,4.0,9.172661870503598,Eliminated Week 6,8,3.0
Sabrina Bryan,15,4.0,8.875,35.5,4,False,6.0,6.0,11.04199066874028,Eliminated Week 6,8,5.0
Sabrina Bryan,15,5.0,9.75,29.25,3,False,1.0,1.0,13.160854893138357,Eliminated Week 6,8,1.0
Sabrina Bryan,15,6.0,10.0,30.0,3,False,1.0,1.0,13.274336283185844,Eliminated Week 6,8,1.0
Sadie Robertson,19,1.0,8.5,34.0,4,False,2.0,2.0,9.13978494623656,2nd Place,2,2.0
Sadie Robertson,19,2.0,7.75,31.0,4,False,5.0,5.0,8.56353591160221,2nd Place,2,5.0
Sadie Robertson,19,3.0,8.0,32.0,4,False,4.0,4.0,9.06515580736544,2nd Place,2,3.0
Sadie Robertson,19,4.0,9.25,37.0,4,False,3.0,3.0,11.5625,2nd Place,2,3.0
Sadie Robertson,19,5.0,9.0,36.0,4,False,1.0,1.0,13.636363636363637,2nd Place,2,1.0
Sadie Robertson,19,6.0,8.75,35.0,4,False,3.0,3.0,11.945392491467576,2nd Place,2,3.0
Sadie Robertson,19,7.0,7.75,31.0,4,False,5.0,5.0,11.992263056092844,2nd Place,2,5.0
Sadie Robertson,19,8.0,9.5,38.0,4,False,4.0,4.0,15.32258064516129,2nd Place,2,4.0
Sadie Robertson,19,9.0,9.125,36.5,4,False,4.0,4.0,17.056074766355138,2nd Place,2,3.0
Sadie Robertson,19,10.0,9.25,37.0,4,False,4.0,4.0,20.273972602739725,2nd Place,2,4.0
Sadie Robertson,19,11.0,9.8333,39.333200000000005,4,False,2.0,2.0,25.15988307011316,2nd Place,2,2.0
Sara Evans,3,1.0,5.0,15.0,3,False,10.0,10.0,7.075471698113208,Withdrew,6,9.0
Sara Evans,3,2.0,7.0,21.0,3,False,7.0,7.0,9.130434782608695,Withdrew,6,6.0
Sara Evans,3,3.0,8.333333333333334,25.0,3,False,3.0,3.0,12.07729468599034,Withdrew,6,2.0
Sara Evans,3,4.0,6.666666666666667,20.0,3,False,8.0,8.0,10.1010101010101,Withdrew,6,6.0
Sara Evans,3,5.0,8.0,24.0,3,False,6.0,6.0,13.259668508287293,Withdrew,6,3.0
Sasha Pieterse,25,1.0,6.0,18.0,3,False,7.0,7.0,7.531380753138076,Eliminated Week 5,10,5.0
Sasha Pieterse,25,2.0,7.5,22.5,3,False,4.0,4.0,8.226691042047532,Eliminated Week 5,10,3.0
Sasha Pieterse,25,3.0,6.333333333333333,19.0,3,False,11.0,11.0,7.786885245901639,Eliminated Week 5,10,6.0
Sasha Pieterse,25,4.0,8.0,24.0,3,False,4.0,4.0,8.856088560885608,Eliminated Week 5,10,4.0
Sasha Pieterse,25,5.0,8.0,24.0,3,False,8.0,8.0,9.195402298850574,Eliminated Week 5,10,6.0
Sean Avery,18,1.0,6.666666666666667,20.0,3,False,10.0,10.0,7.633587786259542,Eliminated Week 2,11,6.0
Sean Avery,18,2.0,7.0,21.0,3,False,7.0,7.0,8.60655737704918,Eliminated Week 2,11,4.0
Sean Lowe,16,1.0,6.333333333333333,19.0,3,False,7.0,7.0,8.296943231441048,Eliminated Week 8,6,4.0
Sean Lowe,16,2.0,6.666666666666667,20.0,3,False,5.0,5.0,8.19672131147541,Eliminated Week 8,6,4.0
Sean Lowe,16,3.0,7.0,21.0,3,False,6.0,6.0,8.936185423294338,Eliminated Week 8,6,4.0
Sean Lowe,16,4.0,6.666666666666667,20.0,3,False,8.0,8.0,8.928571428571429,Eliminated Week 8,6,6.0
Sean Lowe,16,5.0,8.0,24.0,3,False,5.0,5.0,11.483253588516746,Eliminated Week 8,6,5.0
