celebrity_name,judge_percentage,eliminated_this_week,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Robert Herjavec,8.80503144654088,False,8.792609696473228,0.2901819826455206,8.213390074499841,9.40036458516932,1.1869745106694793,8.9,87523.28308067906,82278.47248650475,93019.10374638374,10.740631259878995,17.59764114301411,2.562906655042802,20.0,1.0
Rumer Willis,10.062893081761008,False,10.077228107323188,0.2916892315730229,9.498540041476966,10.649436583918563,1.150896542441597,10.2,99106.94088739261,93891.92710291031,104253.30153794281,10.3613744350325,20.140121189084198,2.553044402022498,20.0,1.0
Suzanne Somers,7.861635220125786,False,7.878018586317112,0.27851710934852947,7.2864635141751535,8.391866062883098,1.1054025487079446,7.9,79222.39962332838,73832.32011561417,83899.52693378259,10.067206818168415,15.739653806442899,2.6418885046467584,20.0,1.0
Willow Shields,7.861635220125786,False,7.83294094644878,0.291850543304703,7.250150178150051,8.385302440022375,1.1351522618723244,7.9,78811.68008698148,73492.99252423533,83837.87651437236,10.344883990137022,15.694576166574565,2.55199339923436,20.0,1.0
Charlotte McKinney,7.492795389048991,False,7.490824978629948,0.29103690609149235,6.948311466003676,8.032109786693637,1.0837983206899606,7.6,75693.76207046137,70735.4531902199,80634.57854653764,9.899125356317745,14.983620367678938,2.5573033757740156,20.0,2.0
Chris Soules,6.051873198847262,False,6.05700660439128,0.300566557427724,5.476829562202277,6.665244632857959,1.1884150706556822,6.1,62519.963794613774,57146.51618794486,68126.51126028765,10.97999507234279,12.10887980323854,2.4964640244098124,20.0,2.0
Michael Sam,8.069164265129682,False,8.06029226231066,0.29003208815371884,7.479389822310606,8.599696733633426,1.1203069113228201,8.1,80882.52028091335,75594.91788752198,85778.47392053677,10.183556033014785,16.129456527440343,2.563891613978903,20.0,2.0
Nastia Liukin,9.798270893371756,False,9.788558974268831,0.2968328080097122,9.209608039496315,10.326483504729511,1.1168754652331963,9.7,96513.03282954617,91290.68708880806,101360.15018537687,10.069463096568812,19.58682986764059,2.5199529368940827,20.0,2.0
Noah Galloway,7.780979827089338,False,7.795165304675849,0.28495707598186926,7.265599156653765,8.352267270799663,1.0866681141458976,7.8,78469.58333841836,73647.25860377992,83547.50685656509,9.900248252785168,15.576145131765188,2.5976922165916965,20.0,2.0
Patti LaBelle,8.069164265129682,False,8.069413540029531,0.2841278463197892,7.530345449498328,8.619608753166002,1.089263303667674,8.0,80965.57061785643,76056.41709670573,85956.25991552944,9.899842818823716,16.138577805159215,2.603299941883132,20.0,2.0
Redfoo,8.93371757925072,False,8.94051916377511,0.288028122089176,8.360960748673023,9.472300247032026,1.111339498359003,8.9,88863.36721665387,83610.37377024056,93667.96213920882,10.057588368968252,17.87423674302583,2.577132798045451,20.0,2.0
Riker Lynch,9.221902017291066,False,9.204098647515268,0.28152268360873056,8.657945779975297,9.802004162525337,1.1440583825500408,9.2,91244.92594815855,86307.49947235406,96644.34467867645,10.336845206322396,18.426000664806335,2.6210761324628002,20.0,2.0
Robert Herjavec,8.069164265129682,False,8.085786182118508,0.3013755616446365,7.473983830440058,8.663394523315816,1.1894106928757582,8.1,81114.09600728982,75546.59815156175,86357.4630983137,10.810864946751957,16.15495044724819,2.4914322035514562,20.0,2.0
Rumer Willis,9.221902017291066,False,9.214653559186743,0.29109468950507195,8.675215188004133,9.806142315444182,1.1309271274400494,9.2,91340.09206076596,86465.16281001273,96671.50925392957,10.206346443916846,18.436555576477808,2.5569255396065187,20.0,2.0
Suzanne Somers,8.069164265129682,False,8.0793267563765,0.28587169065352674,7.524340329629093,8.648830179035969,1.1244898494068751,8.1,81055.6650568889,76008.973636978,86232.7480690389,10.223774432060905,16.14849102150618,2.5915350211526595,20.0,2.0
Willow Shields,9.221902017291066,False,9.214354026721775,0.2890684775152334,8.668026307570946,9.764407936384213,1.0963816288132673,9.1,91337.42077843347,86392.6948348852,96300.58229447051,9.907887459585313,18.436256044012843,2.5702416355764686,20.0,2.0
Charlotte McKinney,7.028753993610224,False,7.008292068679644,0.27975501454640866,6.474273080371705,7.538807621703039,1.0645345413313336,7.0,71864.10950601018,66929.13931947443,76753.37316532635,9.824233845851923,14.037046062289868,2.633276617016977,20.0,3.0
Chris Soules,8.945686900958465,False,8.94831965606421,0.28697034681542066,8.372363850595494,9.50447672397718,1.1321128733816863,9.0,89663.3452169131,84412.43080326793,94736.00289625645,10.323572092988528,17.894006557022678,2.5841773361435,20.0,3.0
Michael Sam,7.667731629392971,False,7.672602216814614,0.28505927701914235,7.099632710232625,8.206207140434897,1.1065744302022713,7.7,77986.93811744353,72711.55758636093,82874.4489921436,10.162891405782677,15.340333846207585,2.597002746541508,20.0,3.0
Nastia Liukin,10.86261980830671,False,10.865762484268181,0.29017427495590087,10.269801684417093,11.435223526900383,1.1654218424832905,11.0,107053.82147938166,101675.20120113525,112194.60638294791,10.519405181812662,21.728382292574892,2.5629572839291472,20.0,3.0
Noah Galloway,9.584664536741212,False,9.604787495279467,0.296077179885471,8.99707214150791,10.151622271482843,1.1545501299749326,9.7,95636.31715392967,90108.27463310574,100591.55740533615,10.483282772230407,19.18945203202068,2.524760452720751,20.0,3.0
Patti LaBelle,7.028753993610224,False,7.022328715998498,0.28408856604879107,6.481499943960906,7.5760241482242225,1.0945242042633163,7.0,71993.74017337959,66988.82536986397,77091.5612212235,10.102735851359524,14.051082709608721,2.6035661782052872,20.0,3.0
Riker Lynch,10.86261980830671,False,10.875968661178078,0.28890188000606265,10.301781640446041,11.466306785140196,1.1645251446941547,10.9,107145.99284608813,101959.06931977785,112491.90515449818,10.532835834720332,21.73858846948479,2.571342673849792,20.0,3.0
Robert Herjavec,9.26517571884984,False,9.264659899979891,0.29087268466419247,8.688651066365702,9.819399945748593,1.1307488793828906,9.3,92544.32897140214,87296.1550122092,97587.74129496043,10.291586282751233,18.52983561882973,2.5583778023760413,20.0,3.0
Rumer Willis,10.543130990415335,False,10.531201286022224,0.2831820434462063,9.995587342402684,11.107162974010592,1.1115756316079075,10.6,104031.22298628693,99186.87933327712,109245.91788585095,10.059038552573838,21.07433227643756,2.6097256306854755,20.0,3.0
Suzanne Somers,7.987220447284344,False,7.9786398553174225,0.278757270751337,7.426068869723473,8.50647188624073,1.0804030165172573,8.0,80797.34428595366,75722.70118832593,85626.37002301356,9.903668834687632,15.965860302601767,2.6402133430107098,20.0,3.0
Willow Shields,10.22364217252396,False,10.227437660397774,0.2816278146261809,9.665594357190242,10.787461276613636,1.1218669194233932,10.2,101282.83926321141,96198.55140612814,106349.76409233811,10.151212686209968,20.451079832921735,2.620354077124956,20.0,3.0
Chaz Bono,11.44578313253012,False,11.443107415165906,0.28219262244893456,10.89196747761619,12.03081066646047,1.1388431888442803,11.4,116486.95553195989,111334.0794458715,121962.33854188418,10.628259096012684,22.88889054769603,2.6164816934257065,13.0,6.0
David Arquette,13.855421686746988,False,13.856231968011624,0.2868168584193631,13.31549925980522,14.443117987310396,1.127618727505176,13.9,138941.61390732724,133924.6366803285,144372.89300417635,10.448256323847861,27.711653654758614,2.585202734147283,13.0,6.0
Hope Solo,12.048192771084338,False,12.059555311966859,0.27545364259583593,11.533209354755527,12.613276223413534,1.0800668686580064,12.0,122241.24994661314,117342.81165125773,127397.09825003344,10.054286598775711,24.1077480830512,2.6634446614664187,13.0,6.0
J.R. Martinez,17.46987951807229,False,17.46251644318024,0.27926738157008135,16.906043430392973,18.008927316543577,1.1028838861506038,17.4,172211.87108307294,167100.74282666473,177248.7014695984,10.147958642933663,34.93239596125253,2.6366622825834,13.0,6.0
Nancy Grace,14.457831325301203,False,14.46401859296285,0.27528942516201976,13.9228286732017,15.005971729572627,1.0831430563709272,14.4,144570.2323274116,139560.02927776982,149585.5559503739,10.025526672604085,28.92184991826405,2.664610119425242,13.0,6.0
Ricki Lake,17.46987951807229,False,17.466076841149473,0.2713710594900923,16.926019593048316,17.995575980869717,1.0695563878214003,17.5,172244.6172180069,167277.85682571537,177115.50495128636,9.837648125570995,34.93595635922176,2.6927246333439148,13.0,6.0
Rob Kardashian,13.253012048192772,False,13.248493427563053,0.2836036038530173,12.692081490702463,13.820393819078632,1.1283123283761682,13.2,133303.45998560832,128138.04569522389,138608.5782776308,10.4705325824069,26.501505475755827,2.606857677966871,13.0,6.0
Chelsea Kane,10.144927536231885,False,10.134607992646885,0.2803363467951326,9.594791133032817,10.658843505952472,1.0640523729196545,10.2,100456.69939679357,95560.96458187645,105202.06564617231,9.641101064295857,20.279535528878768,2.629251735802805,12.0,1.0
Chris Jericho,9.178743961352655,False,9.168731263395447,0.278630021208762,8.637885073718554,9.711011673808125,1.0731266000895712,9.2,91684.69288266936,86835.11464390343,96609.92962682513,9.7748149829217,18.347475224748102,2.6411006628780727,12.0,1.0
Hines Ward,10.144927536231885,False,10.146721453749201,0.29125340747008743,9.566858892624705,10.704351064666929,1.137492172042224,10.1,100566.32180989585,95313.8659137022,105642.39022008904,10.328524306386841,20.291648989981084,2.5558882834175782,12.0,1.0
Kendra Wilkinson,8.695652173913043,False,8.69576912823382,0.29508327441969234,8.132541310659766,9.267580152920994,1.1350388422612276,8.7,87371.931306906,82228.5543111503,92585.57202854716,10.357017717396856,17.391421302146863,2.5311119572672967,12.0,1.0
Kirstie Alley,11.11111111111111,False,11.10134663122384,0.281799023579766,10.5420098803015,11.66121140451051,1.1192015242090108,11.0,109195.5678703861,104141.82022395205,114252.45829651036,10.110638072558315,22.21245774233495,2.61917903986226,12.0,1.0
Mike Catherwood,6.280193236714976,False,6.28354890952285,0.27956745633605984,5.7433839250569285,6.8345120601835205,1.091128135126592,6.3,65153.2647244504,60117.92012261145,70263.24398035597,10.145323857744515,12.563742146237825,2.6345778156350272,12.0,1.0
Petra Nemcova,8.695652173913043,False,8.698593951827432,0.288425642137099,8.148725205437051,9.268666963471187,1.1199417580341358,8.7,87397.84281152606,82374.37984817362,92595.06578174396,10.220685933570348,17.394246125740473,2.574495325535278,12.0,1.0
Ralph Macchio,11.594202898550725,False,11.599843649724713,0.2868378793199962,11.03145901455022,12.132260534743171,1.1008015201929506,11.6,113687.5752642271,108570.94998778401,118481.89229394386,9.91094230615985,23.194046548275438,2.585062253360121,12.0,1.0
Romeo,9.178743961352655,False,9.182772719556128,0.2898218374074379,8.6260221896539,9.747254865023411,1.1212326753695105,9.2,91812.38584729267,86730.32361607971,96948.53363392934,10.218210017849634,18.361516680908785,2.5652744511457675,12.0,1.0
Sugar Ray Leonard,8.212560386473431,False,8.213365082248108,0.2890441987835626,7.616289863916128,8.752621023752724,1.1363311598365957,8.1,82960.49507051955,77482.70974120598,87906.67826481177,10.423968523605785,16.425925468721537,2.570402034336287,12.0,1.0
Wendy Williams,6.763285024154589,False,6.7746992178715715,0.27487448419568095,6.245123115356169,7.282803110829058,1.0376799954728897,6.7,69713.2230153334,64802.15137770251,74411.1520749764,9.609000697273892,13.53798424202616,2.667559522344043,12.0,1.0
Chelsea Kane,8.333333333333332,False,8.353184998433386,0.29331515438223815,7.779617884253902,8.928303881176742,1.1486859969228398,8.3,84207.8456633557,78951.81704357598,89461.99371784306,10.510176674267074,16.68651833176672,2.542490389343511,12.0,2.0
Chris Jericho,10.648148148148149,False,10.644006569758046,0.29177797494692725,10.040517376389538,11.175667174601607,1.135149798212069,10.7,105025.30588355183,99558.36750519267,109832.2198605636,10.273852355370924,21.292154717906193,2.552466100564909,12.0,2.0
Hines Ward,10.648148148148149,False,10.647351393616718,0.2851248480090259,10.094720896003397,11.215998859757143,1.1212779637537462,10.6,105055.60802635648,100051.87710473336,110190.3267979069,10.138449693173548,21.29549954176487,2.5965605833269,12.0,2.0
Kendra Wilkinson,8.796296296296296,False,8.790235357047893,0.2795630216676598,8.261560966563911,9.316878954569487,1.0553179880055765,8.8,88200.31628448136,83377.37518053733,93002.75816062922,9.62538298009189,17.58653165334419,2.634608597029208,12.0,2.0
Kirstie Alley,9.25925925925926,False,9.24600305870327,0.28310438672013677,8.67828941920659,9.786924899456862,1.1086354802502711,9.2,92352.25562738486,87188.57963918753,97268.55688112456,10.079977241937028,18.50526231796253,2.610254632063282,12.0,2.0
Mike Catherwood,7.87037037037037,False,7.8696877077406295,0.28753063320090777,7.300521274563701,8.402439897227321,1.1019186226636197,7.8,79778.0492559189,74547.55853832806,84654.02983965246,10.106471301324403,15.740058078111,2.580441168586457,12.0,2.0
Petra Nemcova,8.333333333333332,False,8.305242759807669,0.29944323237725634,7.706478233287867,8.886595766781058,1.180117533493191,8.3,83769.11823267023,78286.15949845708,89079.09564428724,10.792936145830158,16.638576093141,2.503484647990092,12.0,2.0
Ralph Macchio,9.722222222222223,False,9.744294474383311,0.29156473999159066,9.157680345657932,10.324750795467383,1.1670704498094508,9.8,96879.48329399335,91553.94854608283,102141.76964756734,10.587821101484515,19.466516696605535,2.553856100581161,12.0,2.0
Romeo,10.648148148148149,False,10.655224238445578,0.28579780603143734,10.103406366319664,11.197976190672756,1.0945698243530924,10.8,105126.7214468374,100130.4540061902,110022.54447663805,9.89209047044786,21.30337238659373,2.592031329277475,12.0,2.0
Sugar Ray Leonard,7.87037037037037,False,7.858731221040067,0.2990066781780085,7.296470746635091,8.450538741363985,1.1540679947288943,7.8,79677.2738284913,74514.86132106281,85097.9048851104,10.58304356404759,15.729101591410437,2.506223716771655,12.0,2.0
Wendy Williams,7.87037037037037,False,7.886038221023431,0.2910816188585104,7.28303795775066,8.455472200651709,1.1724342429010486,7.8,79928.0224569586,74385.20865533677,85142.10793656982,10.756899281233054,15.7564085913938,2.557010996627255,12.0,2.0
Chelsea Kane,10.74766355140187,False,10.74295385914713,0.28281171612044265,10.209803298944268,11.33992869548263,1.1301253965383626,10.6,106818.62778710031,101956.09404365935,112255.10723754966,10.299013193890307,21.490617410549,2.6122502470258087,12.0,3.0
Chris Jericho,9.813084112149532,False,9.799389788458946,0.28139007874897687,9.257199828316077,10.344062680016803,1.086862851700726,9.8,98206.39177088799,93248.61761377363,103185.30766208383,9.936690048310192,19.612473900608478,2.6219874499099896,12.0,3.0
Hines Ward,11.682242990654206,False,11.688728487834899,0.28665520615831436,11.129708442767889,12.260336150752869,1.1306277079849796,11.6,115415.06669503644,110338.60249436859,120611.2037967668,10.27260130239821,23.370971478489103,2.586283552045473,12.0,3.0
Kendra Wilkinson,10.74766355140187,False,10.737401069656222,0.2847356064449806,10.170021792233161,11.270434742619509,1.1004129503863478,10.9,106768.01935598259,101591.55859021813,111611.57330550306,10.020014715284924,21.485064621058093,2.599187554383547,12.0,3.0
Kirstie Alley,9.813084112149532,False,9.832373659950667,0.2893693691629956,9.270311072685463,10.366990836334034,1.096679763648572,9.8,98508.01877926163,93365.37543284617,103391.34534298717,10.025969910141008,19.6454577721002,2.5682554386587757,12.0,3.0
Petra Nemcova,11.682242990654206,False,11.69594823347967,0.2767482166645911,11.16201154375739,12.252565086192043,1.0905535424346517,11.6,115480.6558106383,110624.17631212492,120532.04379724165,9.90786748511673,23.37819122413388,2.65429259056128,12.0,3.0
Ralph Macchio,9.813084112149532,False,9.81575702358236,0.2793273821654787,9.274216791020299,10.350840023392005,1.0766232323717055,9.8,98356.14934469486,93384.962290984,103254.21201238691,9.869249721402914,19.628841135731893,2.6362452251436927,12.0,3.0
Romeo,9.345794392523365,False,9.333273131005887,0.27936551144512417,8.765791134376403,9.873929648740292,1.1081385143638887,9.3,93937.08417921873,88727.8404828151,98911.87449221523,10.18403400940013,18.679067523529252,2.635980261333407,12.0,3.0
Sugar Ray Leonard,9.345794392523365,False,9.341724037555114,0.29110370119639056,8.74747452186269,9.894057328496636,1.1465828066339459,9.4,94014.40956898674,88578.01030957619,99085.83438519321,10.507824075617027,18.687518430078477,2.5568666237138356,12.0,3.0
Wendy Williams,7.009345794392523,False,7.012450709329103,0.2773690934515954,6.468937349816574,7.556549672116568,1.0876123222999938,6.9,72495.57670819244,67430.75075053945,77547.84262942328,10.117091878883832,14.021796503721626,2.6499255433282283,12.0,3.0
Chelsea Kane,12.62135922330097,False,12.622006198784682,0.2789656890769199,12.066076120750742,13.168328225995726,1.1022521052449843,12.6,124954.48881415311,119873.81223304167,129935.87347956806,10.0620612465264,25.243365422085652,2.6387613148720352,12.0,4.0
Chris Jericho,11.165048543689322,False,11.150614397378613,0.2753452766438318,10.625934686249044,11.71122639791373,1.085291711664686,11.2,111498.31927380837,106677.71149324965,116631.9652044567,9.954253711207057,22.315662941067934,2.66421362469657,12.0,4.0
Hines Ward,12.135922330097088,False,12.154688059989166,0.27448539267000777,11.629621631229222,12.692022962506057,1.0624013312768348,12.1,120688.76512541944,115881.0065050392,125593.03526679854,9.712028761759342,24.290610390086254,2.670331125254833,12.0,4.0
Kendra Wilkinson,8.737864077669903,False,8.735570561001005,0.28488847794899047,8.175966924806467,9.279469467287546,1.1035025424810794,8.9,89222.52508922103,84026.02282653749,94260.31837171035,10.234295545172863,17.47343463867091,2.598155198952281,12.0,4.0
Kirstie Alley,10.679611650485436,False,10.674897818858016,0.2840089023910869,10.130691796593085,11.213504047552497,1.082812250959412,10.8,107130.81725531424,102125.69730414794,112080.55873751963,9.954861433371697,21.35450946934345,2.604106294862842,12.0,4.0
Petra Nemcova,11.165048543689322,False,11.157864880969212,0.2806588059221958,10.599885830088128,11.702690347399198,1.1028045173110694,11.2,111564.75481373072,106444.34366577733,116556.62072464297,10.112277058865642,22.322913424658534,2.627024475572998,12.0,4.0
Ralph Macchio,12.135922330097088,False,12.14521871535361,0.2812296046119429,11.602752962224788,12.6762578468194,1.0735048845946125,12.1,120602.19120842598,115643.19484860261,125450.8174544965,9.807622605893892,24.2811410454507,2.6230911448178564,12.0,4.0
Romeo,11.165048543689322,False,11.161750059217015,0.2757224980828762,10.632969349319119,11.705528972061323,1.0725596227422045,11.2,111600.43886295852,106744.344481726,116585.0173657671,9.840672884041094,22.326798602906337,2.661538782219589,12.0,4.0
Sugar Ray Leonard,10.194174757281552,False,10.197389308448676,0.2807034590494353,9.662590020356324,10.750982449681251,1.0883924293249265,10.3,102737.6995569686,97806.05911841648,107821.79454612914,10.015735427712658,20.39156406573023,2.6267163489842305,12.0,4.0
Chelsea Kane,13.402061855670103,False,13.398402918531826,0.2896066635445088,12.830312200740797,13.9715846671146,1.1412724663738025,13.4,133280.7926371856,128058.07856884527,138546.1000512396,10.488021482394323,26.800464774201927,2.5666912133954294,12.0,5.0
Chris Jericho,13.402061855670103,False,13.3991370982527,0.27574367998361565,12.870049785979049,13.937405486130547,1.0673557001514986,13.3,133287.6460794876,128419.82971546621,138233.6626569252,9.813832941458998,26.801198953922803,2.661388742569416,12.0,5.0
Hines Ward,13.917525773195877,False,13.924836936780117,0.2812187416390201,13.398855519984425,14.493057337736117,1.0942018177516921,14.0,138111.86123808523,133278.2657901033,143320.58027275754,10.042314482654241,27.842362709975994,2.623165890796917,12.0,5.0
Kendra Wilkinson,11.34020618556701,False,11.348230464838485,0.2881115056707303,10.802115388985891,11.927379594587187,1.1252642056012956,11.3,114386.19704257125,109332.84189795965,119739.97300249053,10.407131104530883,22.688436650405496,2.5765791155091122,12.0,5.0
Kirstie Alley,11.855670103092782,False,11.865858555723818,0.2890695026992091,11.31959694662326,12.43480614381158,1.1152091971883191,11.8,119169.90779386592,114123.54949835803,124416.86942298179,10.293319924623763,23.721528658816602,2.570234863083327,12.0,5.0
Petra Nemcova,11.34020618556701,False,11.335654875078088,0.2940831985275317,10.781918967880737,11.918739328680402,1.1368203607996659,11.4,114269.79164907862,109149.43139934128,119657.0916714885,10.507660272147216,22.675861060645097,2.537535230470216,12.0,5.0
Ralph Macchio,11.34020618556701,False,11.3316427666887,0.2870066893467942,10.793958010596043,11.929028150936887,1.1350701403408436,11.3,114232.75910793606,109254.67842680287,119755.30133227007,10.5006229054672,22.67184895225571,2.5839346645088774,12.0,5.0
Romeo,13.402061855670103,False,13.396236384106263,0.27092738831602187,12.876548868781803,13.929882956195122,1.0533340874133188,13.3,133261.0444517897,128484.98513058963,138164.06583745318,9.679080706863548,26.798298239776365,2.695945437029908,12.0,5.0
Chelsea Kane,15.555555555555555,False,15.571847501294583,0.27616760456898015,15.066261400486233,16.138652830607295,1.072391430121062,15.5,154756.63426853894,150091.7485584229,159990.4483578706,9.898699799447698,31.127403056850138,2.6583894728144353,12.0,6.0
Chris Jericho,12.22222222222222,False,12.207852521135157,0.27844176573837914,11.700130624619346,12.725607402813218,1.0254767781938714,12.3,123584.2623367732,118854.6487251761,128397.25419178506,9.542605466608963,24.430074743357377,2.642414475709086,12.0,6.0
Hines Ward,15.0,False,14.986738375803647,0.28278649772459824,14.448855521241878,15.559625135421916,1.1107696141800378,15.1,149355.97142673586,144381.10864329245,154647.783834717,10.266675191424554,29.986738375803647,2.6124223449476673,12.0,6.0
Kendra Wilkinson,13.88888888888889,False,13.8876095776339,0.2716908840970917,13.322352894643494,14.406529406259938,1.0841765116164446,13.9,139188.33270391298,133943.63955841557,143997.04227835438,10.053402719938807,27.77649846652279,2.690407655353699,12.0,6.0
Kirstie Alley,14.444444444444445,False,14.458749938625573,0.28251766935831674,13.912419924580522,15.026602003735624,1.1141820791551016,14.4,144475.54620494126,139413.2056618396,149730.38800795726,10.317182346117654,28.903194383070016,2.6142583208705776,12.0,6.0
Ralph Macchio,13.333333333333334,False,13.330366832157656,0.2789776377769001,12.789426538354334,13.864294942813398,1.074868404459064,13.3,134021.1093178249,128998.4800182716,138970.42997119168,9.971949952920085,26.66370016549099,2.6386781179650733,12.0,6.0
Romeo,15.555555555555555,False,15.556835253349487,0.2802327320910993,15.014414491973767,16.140134547335624,1.1257200553618567,15.5,154618.1437412728,149611.7828643957,159996.6946378188,10.384911773423083,31.11239080890504,2.6299682157832,12.0,6.0
Chelsea Kane,16.976127320954905,False,16.977711349648843,0.2676924350601054,16.467528608557856,17.480985095727902,1.0134564871700462,17.0,169563.95964989217,164819.54629322278,174243.64157377442,9.424095280551642,33.953838670603744,2.7196643298808514,12.0,7.0
Hines Ward,17.50663129973475,False,17.50575925845436,0.2762075572143167,16.96840277591991,18.03590887896372,1.0675061030438115,17.5,174469.90807612176,169475.87304784096,179393.19920608177,9.917326158240815,35.01239055818911,2.6581071560726865,12.0,7.0
Kendra Wilkinson,16.180371352785148,False,16.18558402031633,0.2722816175833727,15.647155890041637,16.720003351309952,1.0728474612683154,16.1,162193.99667973327,157178.180008463,167164.9185569197,9.98673854845669,32.36595537310148,2.686138538054593,12.0,7.0
Kirstie Alley,15.915119363395224,False,15.924627415331976,0.276460297541656,15.419478012904207,16.44365338097354,1.0241753680693328,16.0,159763.14872264126,155056.23517384572,164598.08459864883,9.541849424803106,31.8397467787272,2.6563226096620407,12.0,7.0
Ralph Macchio,17.50663129973475,False,17.50081986797801,0.27146736993776927,16.963842935464033,18.037829547368343,1.07398661190431,17.4,174424.06609559292,169433.117285379,179412.44232704057,9.979325041661562,35.00745116771276,2.692026489883961,12.0,7.0
Romeo,15.915119363395224,False,15.90549808827048,0.2733422774987962,15.394192536115087,16.44644375173784,1.0522512156227517,15.9,159584.92077601855,154822.12829034007,164621.3551547475,9.799226864407421,31.820617451665704,2.678507258003279,12.0,7.0
Chelsea Kane,21.15384615384616,False,21.14720721642974,0.27354650853198437,20.6318645464583,21.681572608666634,1.0497080622083352,21.1,210737.05569594045,205920.25730559864,215732.4018471248,9.812144541526155,42.3010533702759,2.67704282374353,12.0,8.0
Hines Ward,20.76923076923077,False,20.763644456224434,0.26535413134481417,20.259268142596415,21.282868276975144,1.0236001343787287,20.8,207153.23937745177,202435.87914709456,212014.32460619934,9.578445459104783,41.5328752254552,2.7370704590615924,12.0,8.0
Kirstie Alley,20.384615384615383,False,20.393138075245435,0.276964048791033,19.80263118706848,20.93887348945178,1.1362423023832982,20.5,203689.33277277232,198167.88512638002,208791.0693206346,10.623184194254572,40.77775345986082,2.6527728657603156,12.0,8.0
Ralph Macchio,17.692307692307693,False,17.7014964495359,0.2577232655688421,17.207346863015992,18.20956166811094,1.0022148050949475,17.7,178459.9808009015,173819.33723087996,183229.61154535742,9.410274314477459,35.39380414184359,2.7954569809984995,12.0,8.0
Romeo,20.0,False,19.99451380256449,0.2600781009088478,19.497730535299738,20.490825314008923,0.9930947787091853,20.0,199960.391352934,195313.5161637128,204605.9351490675,9.292418985354685,39.99451380256449,2.7771752780187695,12.0,8.0
Chelsea Kane,31.06382978723404,False,31.060385700893747,0.2583846686291364,30.575421988676645,31.55533133209914,0.979909343422495,31.1,307018.3965112617,302473.04587137944,311670.9609305744,9.197915059194958,62.12421548812779,2.7902979327355655,12.0,9.0
Hines Ward,25.53191489361702,False,25.52920766722952,0.2610877887764112,25.030644780452665,26.039948861766714,1.009304081314049,25.5,255067.06300735747,250375.4056699244,259883.49127838627,9.508085608461872,51.06112256084654,2.7694096313492587,12.0,9.0
Kirstie Alley,22.97872340425532,False,22.975325456852588,0.2701245808071579,22.4140135141505,23.483367175382746,1.0693536612322454,23.0,230977.7858040406,225684.24019733613,235775.39954774868,10.091159350412548,45.95404886110791,2.701792995804889,12.0,9.0
Ralph Macchio,20.42553191489361,False,20.43508117502414,0.2645277757108942,19.915259758764016,20.946666679897106,1.0314069211330903,20.5,206936.75467734018,202010.9677104373,211772.04965513214,9.76108194469483,40.86061308991775,2.7432751812939946,12.0,9.0
Chelsea Kane,33.969480071129965,False,33.96131959817981,0.24557183307942165,33.499583163799386,34.44021439684065,0.9406312330412661,34.0,339298.5278339045,334914.59816573263,343845.5812279477,8.930983062215091,67.93079966930978,2.893754363858044,12.0,10.0
Hines Ward,33.969480071129965,False,33.98114196062308,0.25288249723698736,33.49174131080554,34.46205878328903,0.9703174724834938,33.9,339486.67526722566,334840.29678573785,344051.46005876194,9.211163273024082,67.95062203175304,2.833804475511927,12.0,10.0
Kirstie Alley,32.06103985774008,False,32.0575384411971,0.24502715727784058,31.602601331062818,32.542842741177274,0.9402414101144565,32.1,321214.79689886974,316891.9252567663,325825.3593757869,8.933434119020589,64.11857829893718,2.8983225781115203,12.0,10.0
Chris Soules,8.307692307692308,False,8.32619315578991,0.27679245538123787,7.7727546710134625,8.874716873533751,1.1019622025202889,8.4,84663.07069162423,79556.78523291445,89715.21097490632,10.158425741991872,16.63388546348222,2.6539809534885777,20.0,4.0
Michael Sam,9.230769230769232,False,9.22426286175165,0.28669537106676984,8.687268253790185,9.784534592915275,1.09726633912509,9.2,92924.76463377812,87990.63291409938,98054.63150767675,10.063998593577374,18.45503209252088,2.586014922395676,20.0,4.0
Nastia Liukin,11.076923076923077,False,11.069228666626804,0.2859991940220433,10.524912110406214,11.621646488305265,1.0967343778990504,11.1,109773.61386545213,104821.82751672887,114790.5920093919,9.96876449266303,22.14615174354988,2.5906789845340787,20.0,4.0
Noah Galloway,9.846153846153848,False,9.852534005331126,0.2889715660746402,9.267457934159884,10.388110015103575,1.1206520809436906,9.9,98679.45321872008,93325.04039429795,103567.96112997417,10.24292073567622,19.698687851484976,2.570882005827924,20.0,4.0
Patti LaBelle,9.230769230769232,False,9.224167806423337,0.27797669310511436,8.698940605095844,9.772824217319387,1.0738836122235433,9.2,92924.02077636337,88104.05011578483,97965.65426026058,9.861604144475743,18.45493703719257,2.6456657731589353,20.0,4.0
Riker Lynch,10.461538461538462,False,10.47354341935971,0.2838097943271099,9.913006352564622,11.049808336581156,1.1368019840165342,10.4,104349.79150023902,99248.08983309042,109606.094975484,10.35800514239358,20.935081880898174,2.605457220687102,20.0,4.0
