celebrity_name,judge_percentage,was_eliminated,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
J.R. Martinez,12.440191387559809,False,12.440191383737108,7.445023663015619e-08,12.44019124717465,12.440191547214981,3.0004033213515413e-07,12.4,123302.68955697452,123302.68831059171,123302.69105126928,2.740677577094175e-06,24.880382771296915,9.99999255498188,13.0,4.0
Nancy Grace,10.047846889952153,False,10.04784689998022,6.804168607244852e-08,10.047846769474136,10.047847024481756,2.5500762035335356e-07,10.0,101366.43324180772,101366.43203786774,101366.43439039301,2.3525252763647588e-06,20.095693789932373,9.999993195836021,13.0,4.0
Ricki Lake,13.875598086124402,False,13.875598072123916,6.642537467134585e-08,13.875597911372838,13.875598184403335,2.7303049776605803e-07,13.9,136372.37988827645,136372.3784236819,136372.38090984776,2.486165874870494e-06,27.75119615824832,9.999993357466945,13.0,4.0
Rob Kardashian,11.483253588516746,False,11.483253592978233,6.280683980068741e-08,11.483253469290622,11.48325371081764,2.4152701882940164e-07,11.5,114553.76515993751,114553.76402622688,114553.76623909839,2.212871506344527e-06,22.96650718149498,9.999993719319964,13.0,4.0
Carson Kressley,10.106382978723405,False,10.106382960859019,7.044010926756999e-08,10.106382775399458,10.106383123252762,3.478533034950715e-07,10.1,102878.83406650228,102878.83234360919,102878.83557541229,3.231803100788966e-06,20.212765939582425,9.999992955994033,13.0,5.0
Chaz Bono,11.170212765957446,False,11.170212768011654,6.247136943631516e-08,11.170212625714843,11.170212888400178,2.626853348175473e-07,11.2,112751.0500323314,112751.04871627933,112751.05114583613,2.4295568000525237e-06,22.3404255339691,9.999993752866958,13.0,5.0
David Arquette,13.297872340425531,False,13.29787235191846,6.70379189915477e-08,13.297872221670483,13.29787251516092,2.9349043728643665e-07,13.3,132371.07404621327,132371.07284957005,132371.0755490721,2.699502045288682e-06,26.59574469234399,9.999993296212594,13.0,5.0
Hope Solo,12.76595744680851,False,12.765957448744043,6.14400912110521e-08,12.765957327119724,12.765957573938024,2.4681830090855783e-07,12.8,127479.79536176016,127479.79424434158,127479.79651153379,2.267192205181345e-06,25.531914895552553,9.999993855994653,13.0,5.0
J.R. Martinez,14.893617021276595,False,14.893617024857669,8.324956532288764e-08,14.893616913838928,14.893617204212049,2.90373121103471e-07,14.9,146997.92927819426,146997.92826084464,146997.93092103326,2.6601886202115564e-06,29.787234046134266,9.999991675050397,13.0,5.0
Nancy Grace,11.702127659574469,False,11.702127662193773,6.163540509662756e-08,11.702127539131773,11.702127768453503,2.2932172960565822e-07,11.7,117670.44796555235,117670.44682891227,117670.4489459381,2.117025826009922e-06,23.40425532176824,9.999993836463288,13.0,5.0
Ricki Lake,12.76595744680851,False,12.76595744466462,6.592051695784426e-08,12.765957328440788,12.76595760307473,2.746339422543542e-07,12.8,127479.79532421473,127479.79425166515,127479.79678417002,2.5325048627564686e-06,25.53191489147313,9.99999340795265,13.0,5.0
Rob Kardashian,13.297872340425531,False,13.297872338750764,6.77705322423167e-08,13.297872205283062,13.297872455421755,2.5013869375811737e-07,13.3,132371.07392523158,132371.07270039245,132371.07499812508,2.297732629813254e-06,26.595744679176295,9.999993222951367,13.0,5.0
Chad Ochocinco,10.404624277456648,False,10.404624279454739,4.702897365015002e-08,10.404624186249114,10.404624385129255,1.9888014080038374e-07,10.4,105712.99087242056,105712.9900044431,105712.99185409979,1.849656691774726e-06,20.809248556911385,9.999995297104846,10.0,5.0
Erin Andrews,12.716763005780344,False,12.716763005317896,5.458881803893792e-08,12.716762892933001,12.716763125898447,2.329654460453412e-07,12.7,127101.1975493243,127101.19651074837,127101.19866302873,2.1522803581319747e-06,25.433526011098238,9.999994541121175,10.0,5.0
Evan Lysacek,15.606936416184972,False,15.606936424965145,5.071557544377713e-08,15.606936308008349,15.606936538390906,2.3038255747565017e-07,15.6,153605.58079628227,153605.57972693216,153605.58183051628,2.103584120050073e-06,31.213872841150117,9.999994928445027,10.0,5.0
Jake Pavelka,13.294797687861273,False,13.294797691816015,3.7192550869074415e-08,13.294797609868283,13.294797759823627,1.499553441419721e-07,13.3,132420.13634802095,132420.13559228124,132420.13697503848,1.382757240207866e-06,26.589595379677288,9.999996280746295,10.0,5.0
Kate Gosselin,8.670520231213873,False,8.670520228040747,5.17231977995687e-08,8.67052013393949,8.670520340567988,2.0662849742336675e-07,8.7,89523.51797173075,89523.5170878756,89523.51902619711,1.938321511261165e-06,17.34104045925462,9.999994827682896,10.0,5.0
Nicole Scherzinger,16.76300578034682,False,16.763005772381803,4.9227732029893913e-08,16.763005654859704,16.76300586254485,2.0768514730207244e-07,16.8,164151.69817926403,164151.69710893877,164151.69900313948,1.8942007154691965e-06,33.52601155272862,9.99999507722922,10.0,5.0
Niecy Nash,10.404624277456648,False,10.404624285218906,5.8167369159179596e-08,10.40462417230044,10.404624418538981,2.4623854066874173e-07,10.4,105712.99092599779,105712.98987728843,105712.99216278728,2.285498849232681e-06,20.809248562675556,9.999994183266468,10.0,5.0
Pamela Anderson,12.13872832369942,False,12.138728312804751,5.3708805615079396e-08,12.138728204394363,12.138728422533232,2.1813886874610944e-07,12.1,121771.88735695928,121771.88635496884,121771.88837014887,2.01518002722878e-06,24.27745663650417,9.999994629122323,10.0,5.0
Chad Ochocinco,14.832537716633498,False,14.832537734259118,6.172518423312442e-08,14.832537644255769,14.832537900294135,2.5603836562027027e-07,14.8,147957.85124755104,147957.85041558437,147957.85277976093,2.364176558330655e-06,29.665075450892616,9.999993827485387,10.0,6.0
Erin Andrews,16.267997069846647,False,16.267997067071043,5.906808212047986e-08,16.267996927677707,16.267997165814723,2.3813701588437652e-07,16.3,161200.75709567376,161200.7558111028,161200.75800654842,2.1954456169623883e-06,32.535994136917694,9.999994093195276,10.0,6.0
Evan Lysacek,12.918703555466454,False,12.918703548219897,4.968053709209013e-08,12.918703454390627,12.918703644563696,1.9017306840396486e-07,12.9,130221.80682561675,130221.8059526462,130221.8077204062,1.7677599971648306e-06,25.837407103686353,9.999995031948758,10.0,6.0
Jake Pavelka,11.96171470430762,False,11.961714712338475,4.755889167618915e-08,11.961714612227452,11.961714808335524,1.9610807200365343e-07,12.0,121312.64737221671,121312.64643960648,121312.6482671488,1.8275423208251594e-06,23.923429416646094,9.999995244113094,10.0,6.0
Nicole Scherzinger,17.224890226905064,False,17.224890220181724,4.784017393933722e-08,17.224890116020685,17.22489032224197,2.062212836051458e-07,17.2,170004.1998907851,170004.19893156926,170004.20082975057,1.8981813045684248e-06,34.44978044708679,9.999995215984894,10.0,6.0
Niecy Nash,12.44013735931173,False,12.440137355767652,6.450025585515626e-08,12.440137239472058,12.440137518451424,2.789793658308781e-07,12.4,125770.27724510046,125770.27616213924,125770.27875828622,2.596146980067715e-06,24.88027471507938,9.999993549978575,10.0,6.0
Pamela Anderson,14.35401936752898,False,14.354019362162092,7.233220453924166e-08,14.35401922161431,14.35401950198927,2.8037496058175293e-07,14.4,143532.4603230562,143532.45902203367,143532.46161565837,2.5936246966011823e-06,28.708038729691072,9.999992766784777,10.0,6.0
Chad Ochocinco,16.720257234726688,False,16.720257235144146,5.344284512325128e-08,16.72025710571699,16.720257339263803,2.3354681388809695e-07,16.7,167168.44882514278,167168.4476215531,167168.44979326794,2.1717148483730854e-06,33.440514469870834,9.999994655718343,10.0,7.0
Erin Andrews,16.39871382636656,False,16.398713823876275,5.4160327843679615e-08,16.39871370135596,16.39871393054612,2.2919016018363436e-07,16.4,164176.75358829266,164176.7524482362,164176.75458082947,2.1325932757463305e-06,32.79742765024284,9.999994583970148,10.0,7.0
Evan Lysacek,17.363344051446948,False,17.36334404769306,4.776030367668227e-08,17.36334393464351,17.363344124517628,1.8987411820603484e-07,17.4,173145.61920069694,173145.61815018105,173145.6199144464,1.7642653547227384e-06,34.726688099140006,9.999995223971913,10.0,7.0
Nicole Scherzinger,17.363344051446948,False,17.363344056416917,5.240379757495883e-08,17.36334395734054,17.363344172445707,2.1510516745593122e-07,17.4,173145.61928172634,173145.6183609631,173145.62035918687,1.9982237718068062e-06,34.726688107863865,9.999994759622988,10.0,7.0
Niecy Nash,15.755627009646304,False,15.75562701154186,5.281455972288838e-08,15.755626908641885,15.755627106993353,1.983514685832688e-07,15.8,158186.80550233912,158186.80454357626,158186.8063916584,1.8480821454431861e-06,31.511254021188165,9.999994718546816,10.0,7.0
Pamela Anderson,16.39871382636656,False,16.39871382532774,5.73436145774524e-08,16.398713714728494,16.39871395102429,2.362957971513424e-07,16.4,164176.75360180213,164176.75257236834,164176.75477143118,2.1990628447383643e-06,32.7974276516943,9.99999426564183,10.0,7.0
Chad Ochocinco,17.786561264822133,False,17.786561262987473,3.951692393136787e-08,17.786561192970986,17.786561348603694,1.5563270849838773e-07,17.8,179285.8608675095,179285.86021090593,179285.8616709222,1.4600162685383112e-06,35.5731225278096,9.999996048309168,10.0,8.0
Erin Andrews,20.948616600790515,False,20.94861660145114,3.1165061005488685e-08,20.948616512390693,20.948616656762933,1.443722403848824e-07,20.9,208912.57644794107,208912.57561664097,208912.57696547967,1.3488387048710138e-06,41.89723320224165,9.99999688349487,10.0,8.0
Evan Lysacek,20.948616600790515,False,20.94861660142084,3.849076095596889e-08,20.9486165165974,20.948616681413608,1.6481620690456111e-07,20.9,208912.5764476579,208912.57565479857,208912.57719560148,1.5408029139507562e-06,41.89723320221135,9.999996150925385,10.0,8.0
Nicole Scherzinger,23.3201581027668,False,23.320158102918313,3.8458075575155376e-08,23.320158011300077,23.320158175323293,1.640232163424571e-07,23.3,231036.9053812336,231036.90452793517,231036.9060558064,1.5278712380677462e-06,46.64031620568511,9.999996154193921,10.0,8.0
Niecy Nash,16.99604743083004,False,16.99604743122224,4.1147282909718e-08,16.996047350050816,16.996047531509557,1.8145874136621387e-07,17.0,171852.08085565784,171852.08009208227,171852.0817980229,1.7059406382031738e-06,33.992094862052284,9.999995885273401,10.0,8.0
Chad Ochocinco,23.00884955752212,False,23.008849555941183,2.4546923834412017e-08,23.008849499777003,23.008849601005043,1.0122803928425128e-07,23.0,231227.601820007,231227.60129003265,231227.6022452797,9.552470583003013e-07,46.0176991134633,9.999997545308219,10.0,9.0
Erin Andrews,24.778761061946906,False,24.778761064848382,2.2533308456912494e-08,24.778761026775587,24.77876110934745,8.257186223659119e-08,24.8,247924.2854116298,247924.28505290885,247924.2858308114,7.779025472700595e-07,49.55752212679529,9.999997746669662,10.0,9.0
Evan Lysacek,26.10619469026549,False,26.106194689012078,2.01863146084161e-08,26.10619463224943,26.10619472248664,9.023721148082586e-08,26.1,260424.0563786003,260424.0558441043,260424.05669335384,8.492495398968458e-07,52.21238937927757,9.999997981368946,10.0,9.0
Nicole Scherzinger,26.10619469026549,False,26.106194690198365,2.3932683652657767e-08,26.106194647480617,26.106194735526852,8.80462351915412e-08,26.1,260424.0563897629,260424.05598794483,260424.056816491,8.285461808554828e-07,52.212389380463854,9.999997606732206,10.0,9.0
Charlotte McKinney,6.918238993710692,False,6.918238988319173,1.0608518614586598e-07,6.918238795210439,6.91823925087328,4.5566284079257e-07,6.9,70452.87549623159,70452.87372490916,70452.87790097596,4.176066795480438e-06,13.836477982029866,9.999989391492639,20.0,1.0
Chris Soules,8.176100628930817,False,8.176100640468242,1.0485255489687449e-07,8.176100438085976,8.176100845884793,4.077988169370883e-07,8.2,81933.08266930952,81933.0808306681,81933.08453509622,3.7044281198177486e-06,16.35220126939906,9.999989514755503,20.0,1.0
Michael Sam,8.176100628930817,False,8.176100626115584,1.2735254620086474e-07,8.176100375704392,8.17610088391738,5.082129881373021e-07,8.2,81933.08253892053,81933.08026750437,81933.08487964259,4.612138218362815e-06,16.352201255046403,9.999987264761598,20.0,1.0
Nastia Liukin,9.433962264150944,False,9.433962281393647,1.0962292177579159e-07,9.433962082025495,9.433962496888975,4.1486348045793875e-07,9.4,93315.47359252782,93315.47179163207,93315.47553644369,3.744811619981192e-06,18.86792454554459,9.999989037719839,20.0,1.0
Noah Galloway,8.176100628930817,False,8.176100624672435,1.0725629629349257e-07,8.176100448729379,8.17610084992744,4.011980614393451e-07,8.2,81933.08252580998,81933.08092803693,81933.08457605008,3.6480131529970094e-06,16.35220125360325,9.999989274381875,20.0,1.0
Patti LaBelle,7.861635220125786,False,7.861635219499562,1.1878260655100557e-07,7.861634990381832,7.861635486269075,4.958872432681005e-07,7.9,79073.17582829593,79073.17374193652,79073.17825469648,4.512759958743118e-06,15.723270439625349,9.999988121753454,20.0,1.0
Redfoo,6.918238993710692,False,6.918238993754084,1.1177011087512347e-07,6.918238750830756,6.918239208538507,4.577077508116645e-07,6.9,70452.87554608501,70452.873320951,70452.87751597991,4.19502891600132e-06,13.836477987464775,9.999988823001404,20.0,1.0
Riker Lynch,9.748427672955977,False,9.748427664235296,1.113312373723657e-07,9.748427392920588,9.748427894881278,5.01960689902603e-07,9.7,96148.3270870467,96148.32464329289,96148.32916595314,4.522660252405331e-06,19.49685533719127,9.999988866888657,20.0,1.0
Robert Herjavec,8.80503144654088,False,8.805031443779981,1.226118244434462e-07,8.805031185765802,8.805031693824585,5.080587826000738e-07,8.8,87635.05577701438,87635.05344113869,87635.05804000386,4.5988651691004635e-06,17.61006289032086,9.999987738832589,20.0,1.0
Rumer Willis,10.062893081761008,False,10.062893084790991,1.0734512936461594e-07,10.06289291655044,10.062893344189915,4.27639474054331e-07,10.1,98976.61733705006,98976.61582293051,98976.61967244196,3.849511442240328e-06,20.125786166551997,9.999989265498586,20.0,1.0
Suzanne Somers,7.861635220125786,False,7.861635225432841,1.192088738473034e-07,7.86163500267717,7.861635459831814,4.5715464391804517e-07,7.9,79073.17588231582,79073.17385123819,79073.17801376176,4.162523575359955e-06,15.723270445558626,9.999988079126826,20.0,1.0
Willow Shields,7.861635220125786,False,7.861635207538163,1.284402169906208e-07,7.861634946537752,7.861635420782539,4.7424478744062526e-07,7.9,79073.17571939268,79073.1733431176,79073.17766081884,4.317701241234317e-06,15.723270427663948,9.999987155994797,20.0,1.0
Charlotte McKinney,7.492795389048991,False,7.492795402438835,9.951856961207039e-08,7.4927952248651986,7.492795603299282,3.7843408318138927e-07,7.5,75712.69631239137,75712.6946941127,75712.69814264627,3.4485335781937466e-06,14.985590791487827,9.999990048152943,20.0,2.0
Chris Soules,6.051873198847262,False,6.051873191946081,1.048142208986369e-07,6.051872959928858,6.05187340487321,4.44944352473442e-07,6.1,62475.39327547133,62475.3911319217,62475.39524328928,4.111367576115299e-06,12.103746390793344,9.999989518588896,20.0,2.0
Michael Sam,8.069164265129682,False,8.06916426074031,9.202928030725595e-08,8.06916403268143,8.069164453990464,4.213090338822667e-07,8.1,80963.60392943624,80963.6018580671,80963.60568638923,3.8283221365418284e-06,16.138328525869994,9.999990797080438,20.0,2.0
Nastia Liukin,9.798270893371756,False,9.798270893959536,8.531028234434587e-08,9.798270755730256,9.79827107157519,3.1584493420666604e-07,9.8,96599.72303282893,96599.72179229172,96599.72463386082,2.841569104930386e-06,19.59654178733129,9.999991468979044,20.0,2.0
Noah Galloway,7.780979827089338,False,7.780979836263615,9.118109854878689e-08,7.780979671954132,7.780980023533137,3.515790050201417e-07,7.8,78340.90913024361,78340.90763418861,78340.9108405119,3.2063232938526198e-06,15.561959663352953,9.999990881898459,20.0,2.0
Patti LaBelle,8.069164265129682,False,8.069164254813751,9.434755425191239e-08,8.069164066361122,8.069164444698481,3.783373596633055e-07,8.1,80963.60387555465,80963.60216238143,80963.60560094545,3.438564017415047e-06,16.138328519943435,9.999990565253475,20.0,2.0
Redfoo,8.93371757925072,False,8.933717565564407,1.1040655194123012e-07,8.933717330088124,8.93371771026832,3.801801966574203e-07,8.9,88801.58752127562,88801.58539415132,88801.58883059202,3.43644070380833e-06,17.867435144815126,9.999988959356994,20.0,2.0
Riker Lynch,9.221902017291066,False,9.221902013506117,9.49065956645145e-08,9.221901799194839,9.221902217868154,4.186733146838151e-07,9.2,91405.09159047341,91405.08965472675,91405.0934342443,3.7795175594510512e-06,18.443804030797182,9.99999050934944,20.0,2.0
Robert Herjavec,8.069164265129682,False,8.069164266840891,1.0429582305538386e-07,8.06916405850646,8.069164427453961,3.6894750010674215e-07,8.1,80963.60398489996,80963.60209177362,80963.60544629653,3.3545229089213536e-06,16.138328531970572,9.999989570428571,20.0,2.0
Rumer Willis,9.221902017291066,False,9.221902011282523,1.0799080396996648e-07,9.221901783585842,9.221902207108757,4.235229145166386e-07,9.2,91405.09157040155,91405.08951508871,91405.09334303114,3.827942433417775e-06,18.443804028573588,9.999989200931266,20.0,2.0
Suzanne Somers,8.069164265129682,False,8.0691642727219,1.1611861735754911e-07,8.069164006936688,8.069164475560243,4.6862355418397783e-07,8.1,80963.60403836747,80963.60162109949,80963.60588396597,4.262866481440142e-06,16.138328537851585,9.999988388151747,20.0,2.0
Willow Shields,9.221902017291066,False,9.22190202992203,1.249298293223961e-07,9.2219018008158,9.22190227658817,4.757723690573812e-07,9.2,91405.09173865587,91405.08967045372,91405.09396738367,4.296929953852668e-06,18.443804047213096,9.999987507032674,20.0,2.0
Charlotte McKinney,7.028753993610224,False,7.028753983416878,7.629486486592907e-08,7.028753807103429,7.02875413817206,3.3106863117637886e-07,7.0,72054.26274613009,72054.26111704575,72054.26417635739,3.0593116389354693e-06,14.057507977027102,9.999992370519333,20.0,3.0
Chris Soules,8.945686900958465,False,8.94568691764727,8.787878678935938e-08,8.945686761725185,8.945687129687018,3.679618334473389e-07,8.9,89638.89404216861,89638.8926207929,89638.89597766259,3.356869681738317e-06,17.891373818605736,9.999991212129043,20.0,3.0
Michael Sam,7.667731629392971,False,7.667731624875192,7.829717881685429e-08,7.667731456017174,7.667731766113016,3.1009584233743226e-07,7.7,77942.72869842927,77942.72714619507,77942.72999959388,2.8533988079288975e-06,15.335463254268163,9.999992170288248,20.0,3.0
Nastia Liukin,10.86261980830671,False,10.862619809502814,8.671517890271173e-08,10.862619611585854,10.86261995971114,3.4812528504346574e-07,10.9,107023.86347012094,107023.86168479333,107023.86482673399,3.141940658679232e-06,21.72523961780952,9.99999132848963,20.0,3.0
Noah Galloway,9.584664536741212,False,9.584664540484273,8.632042973617858e-08,9.584664396240907,9.584664708590314,3.1234940678359635e-07,9.6,95452.78457440245,95452.78326295038,95452.78610027254,2.8373221575748175e-06,19.169329077225484,9.999991367964478,20.0,3.0
Patti LaBelle,7.028753993610224,False,7.028753994862243,9.90896605366323e-08,7.028753792936828,7.028754209331526,4.163946973889665e-07,7.0,72054.26285187932,72054.26098711517,72054.2648304019,3.8432867295341565e-06,14.057507988472468,9.999990091043765,20.0,3.0
Riker Lynch,10.86261980830671,False,10.862619806096507,7.898044716633454e-08,10.862619664643566,10.862619963263397,2.986198310850341e-07,10.9,107023.86343936974,107023.8621618151,107023.86486062591,2.6988108147634193e-06,21.725239614403215,9.99999210196152,20.0,3.0
Robert Herjavec,9.26517571884984,False,9.265175713121918,8.168469483104637e-08,9.265175526668527,9.265175859451592,3.3278306510453604e-07,9.3,92548.41788917518,92548.41619319266,92548.41922012428,3.0269316193880514e-06,18.53035143197176,9.999991831537189,20.0,3.0
Rumer Willis,10.543130990415335,False,10.543130998416954,8.8588768693434e-08,10.543130813937804,10.543131177301815,3.633640108802183e-07,10.5,104137.58551091891,104137.58384516992,104137.58712922805,3.284058126155287e-06,21.08626198883229,9.999991141130979,20.0,3.0
Suzanne Somers,7.987220447284344,False,7.987220451654005,7.9957812110768e-08,7.987220289651097,7.987220607066497,3.1741540063023876e-07,8.0,80876.21132705832,80876.20984292217,80876.2127526996,2.9097774386173114e-06,15.974440898938349,9.999992004225183,20.0,3.0
Willow Shields,10.22364217252396,False,10.22364215992194,9.129684532406327e-08,10.223641964336409,10.223642332286717,3.679503084441649e-07,10.2,101247.12545034726,101247.12367923067,101247.12701108008,3.3318494097329677e-06,20.4472843324459,9.999990870323803,20.0,3.0
Chaz Bono,11.44578313253012,False,11.44578313742675,4.768652629845586e-08,11.445783035555468,11.445783232522961,1.969674929824805e-07,11.4,116512.77494449075,116512.77399499225,116512.77583209015,1.8370978941675276e-06,22.89156626995687,9.999995231349644,13.0,6.0
David Arquette,13.855421686746988,False,13.855421686887437,3.960046243518682e-08,13.855421593400239,13.855421763101388,1.6970114913306134e-07,13.9,138934.3482757034,138934.34740989006,138934.34898283484,1.5729447768535464e-06,27.710843373634425,9.999996039955324,13.0,6.0
Hope Solo,12.048192771084338,False,12.04819277019078,4.7417933606348056e-08,12.048192679096498,12.048192878117465,1.9902096681789772e-07,12.0,122135.88250469265,122135.88165490389,122135.88350929084,1.8543869518907741e-06,24.09638554127512,9.999995258208887,13.0,6.0
J.R. Martinez,17.46987951807229,False,17.46987952386041,5.1963492329485405e-08,17.469879424900203,17.46987963726906,2.1236885672237804e-07,17.5,172279.09446988627,172279.0935591221,172279.09551417019,1.9550480938050898e-06,34.9397590419327,9.999994803653466,13.0,6.0
Nancy Grace,14.457831325301203,False,14.457831328442095,4.342284195461344e-08,14.457831239057217,14.457831418562806,1.7950558905965863e-07,14.5,144513.0308050139,144513.02997817638,144513.0316384003,1.6602239338681102e-06,28.915662653743297,9.999995657717689,13.0,6.0
Ricki Lake,17.46987951807229,False,17.46987951407985,4.739880653485044e-08,17.46987941869247,17.469879610286142,1.9159367070642475e-07,17.5,172279.0943800297,172279.093501406,172279.09526896424,1.7675582494121045e-06,34.93975903215214,9.999995260121592,13.0,6.0
Rob Kardashian,13.253012048192772,False,13.253012039112678,4.792013354189708e-08,13.253011929553235,13.253012135131844,2.0557860835879183e-07,13.3,133345.7746201833,133345.77360104476,133345.77551139874,1.910353981656954e-06,26.50602408730545,9.999995207988942,13.0,6.0
Chelsea Kane,10.144927536231885,False,10.144927524068057,9.678194394552518e-08,10.144927352710493,10.14492774190625,3.8919575651163996e-07,10.1,100549.68516087042,100549.68360538801,100549.68713308984,3.5277018323540687e-06,20.289855060299942,9.999990321814971,12.0,1.0
Chris Jericho,9.178743961352655,False,9.178743955918945,8.754763232376163e-08,9.178743783500884,9.178744092676661,3.0917577653610806e-07,9.2,91775.84860096745,91775.84703492516,91775.84984307353,2.808148376061581e-06,18.357487917271598,9.999991245244432,12.0,1.0
Hines Ward,10.144927536231885,False,10.14492751898403,9.725669849510488e-08,10.14492731734194,10.144927689235372,3.718934316054856e-07,10.1,100549.68511481576,100549.68328529812,100549.6866583095,3.3730113791534676e-06,20.289855055215916,9.999990274339607,12.0,1.0
Kendra Wilkinson,8.695652173913043,False,8.695652174620228,7.612548706060226e-08,8.695651991688578,8.695652308260046,3.165714677066944e-07,8.7,87371.43755535255,87371.43588445346,87371.43877483504,2.8903815837111325e-06,17.39130434853327,9.999992387457088,12.0,1.0
Kirstie Alley,11.11111111111111,False,11.111111121132161,7.161733403524085e-08,11.111110987630576,11.111111265965754,2.78335177128497e-07,11.1,109282.6857747228,109282.68456770173,109282.68707902628,2.5113245501415806e-06,22.222222232243272,9.999992838271725,12.0,1.0
Mike Catherwood,6.280193236714976,False,6.280193251778582,8.010673782612018e-08,6.280193123242183,6.2801934108017665,2.875595832563249e-07,6.3,65124.46962696957,65124.46843247375,65124.47110801596,2.675542207725812e-06,12.560386488493558,9.999991989332633,12.0,1.0
Petra Nemcova,8.695652173913043,False,8.69565216946628,7.836795910007776e-08,8.695652012306264,8.695652294949877,2.826436134029109e-07,8.7,87371.43750829564,87371.43607279581,87371.43865678628,2.583990470157005e-06,17.391304343379325,9.999992163210232,12.0,1.0
Ralph Macchio,11.594202898550725,False,11.594202899419695,7.557594076874868e-08,11.594202773508178,11.594203068021669,2.9451349092823875e-07,11.6,113635.68052916005,113635.67939489646,113635.68204752551,2.6526290457695722e-06,23.188405797970418,9.999992442411635,12.0,1.0
Romeo,9.178743961352655,False,9.178743950871329,8.262278672089249e-08,9.178743754277225,9.178744108476362,3.5419913757550603e-07,9.2,91775.84855501202,91775.84676194449,91775.84998467387,3.2227293850155548e-06,18.357487912223984,9.999991737728154,12.0,1.0
Sugar Ray Leonard,8.212560386473431,False,8.212560398342726,9.63086670180923e-08,8.212560205652707,8.21256061367919,4.0802648371141004e-07,8.2,82953.94952686438,82953.94775987865,82953.9514960774,3.736198748811148e-06,16.42512078481616,9.999990369142573,12.0,1.0
Wendy Williams,6.763285024154589,False,6.763285035397969,1.1053813586135083e-07,6.763284851308922,6.763285266195457,4.148865349051789e-07,6.8,69609.27204696942,69609.27034434633,69609.27418026273,3.835916402749717e-06,13.526570059552558,9.99998894619863,12.0,1.0
Chelsea Kane,8.333333333333332,False,8.33333334281455,8.006151266206449e-08,8.333333205650796,8.333333507055386,3.014045901750251e-07,8.3,84026.67953372147,84026.67827956987,84026.68103537268,2.755802808678709e-06,16.666666676147884,9.999991993855144,12.0,2.0
Chris Jericho,10.648148148148149,False,10.64814814674176,9.071155823182222e-08,10.64814793370655,10.648148312426247,3.787196973803475e-07,10.6,105061.6527608897,105061.65083292466,105061.65426138783,3.4284631692571567e-06,21.296296294889906,9.999990928852405,12.0,2.0
Hines Ward,10.648148148148149,False,10.648148153275358,7.940795216730056e-08,10.648148044978951,10.648148339045601,2.9406665014164446e-07,10.6,105061.65281991461,105061.65184240622,105061.65450144206,2.6590358320390807e-06,21.296296301423506,9.999992059211088,12.0,2.0
Kendra Wilkinson,8.796296296296296,False,8.796296286508834,8.388705073471491e-08,8.79629611698959,8.796296443677194,3.266876049679013e-07,8.8,88255.47132884359,88255.46978452566,88255.47276166506,2.9771394038107246e-06,17.592592582805132,9.999991611301963,12.0,2.0
Kirstie Alley,9.25925925925926,False,9.259259258781684,8.671009472469163e-08,9.259259127511514,9.259259479943529,3.52432014238957e-07,9.3,92472.48065994919,92472.47946531091,92472.48267065157,3.2053406612249093e-06,18.518518518040942,9.999991328998044,12.0,2.0
Mike Catherwood,7.87037037037037,False,7.87037038140817,9.066245789977392e-08,7.870370226606375,7.870370592031811,3.654254365770271e-07,7.9,79785.0281279608,79785.02670813198,79785.03006041533,3.3522833546157926e-06,15.74074075177854,9.99999093376243,12.0,2.0
Petra Nemcova,8.333333333333332,False,8.33333332074684,9.719099619325618e-08,8.333333106598038,8.333333474700504,3.681024658419574e-07,8.3,84026.6793318535,84026.67737379286,84026.68073934669,3.3655538281891495e-06,16.666666654080174,9.999990280909826,12.0,2.0
Ralph Macchio,9.722222222222223,False,9.722222223246447,8.94208228690497e-08,9.722222080061222,9.72222241160764,3.3154641876365076e-07,9.7,96678.646629467,96678.64533000228,96678.64833795126,3.007948980666697e-06,19.44444444546867,9.999991057925708,12.0,2.0
Romeo,10.648148148148149,False,10.648148129893126,1.095230183024185e-07,10.648147932306346,10.6481483374917,4.051853537134775e-07,10.6,105061.65260867812,105061.65082317217,105061.65448746012,3.664287956780754e-06,21.296296278041275,9.999989047710164,12.0,2.0
Sugar Ray Leonard,7.87037037037037,False,7.870370384091894,9.920950889308925e-08,7.870370196971661,7.870370622389134,4.254174736928462e-07,7.9,79785.02815258855,79785.02643400498,79785.03034040323,3.906398254912346e-06,15.740740754462264,9.999990079058952,12.0,2.0
Wendy Williams,7.87037037037037,False,7.8703703724913305,1.0653309715583953e-07,7.870370124509788,7.870370557267896,4.327581084595522e-07,7.9,79785.02804613348,79785.02577427714,79785.02974131123,3.967034092056565e-06,15.7407407428617,9.999989346701634,12.0,2.0
Chelsea Kane,10.74766355140187,False,10.747663556092299,9.577293614968535e-08,10.747663388572628,10.747663764473748,3.75901120008848e-07,10.7,106860.99586766778,106860.99434133792,106860.99776556609,3.4242281690239907e-06,21.49532710749417,9.999990422715557,12.0,3.0
